                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0649,                0.18735,                 0.7758,                0.98003,                0.95456,                0.98083,                0.60994,                 1.0844,                0.05135,                0.78536,             0.00066019,             0.00066019,             0.00066019
                      2,                 1.1738,                0.12853,                0.78112,                0.93945,                0.98054,                0.97981,                0.61414,                 1.1138,                0.05593,                 0.7837,               0.001294,               0.001294,               0.001294
                      3,                 1.2015,                  0.096,                0.77982,                0.94554,                0.95331,                0.97062,                0.64261,                 1.0834,                0.05686,                0.78274,              0.0018948,              0.0018948,              0.0018948
                      4,                 1.2602,                 0.0817,                0.78702,                0.96368,                 0.9292,                0.97242,                0.61915,                 1.1218,                0.05967,                0.78276,              0.0018515,              0.0018515,              0.0018515
                      5,                 1.2361,                0.07386,                0.78335,                0.97178,                0.93787,                0.97969,                0.59914,                 1.1654,                0.06002,                0.78516,               0.001802,               0.001802,               0.001802
                      6,                 1.2141,                0.06607,                0.78256,                0.93546,                0.90661,                0.96512,                0.60786,                 1.1705,                0.05903,                0.78653,              0.0017525,              0.0017525,              0.0017525
                      7,                 1.1972,                0.06074,                0.78253,                0.95307,                0.94831,                0.98375,                0.61149,                 1.1267,                0.05443,                   0.79,               0.001703,               0.001703,               0.001703
                      8,                 1.1825,                0.05875,                0.77753,                0.97154,                0.92981,                0.98048,                 0.6574,                 1.0424,                0.05398,                0.78231,              0.0016535,              0.0016535,              0.0016535
                      9,                  1.203,                0.05955,                0.77373,                0.97595,                0.94744,                0.98589,                0.63615,                 1.0475,                0.05565,                0.78422,               0.001604,               0.001604,               0.001604
                     10,                 1.1692,                0.05593,                0.78106,                0.95887,                 0.9072,                0.97283,                0.60372,                 1.1914,                0.05903,                0.79062,              0.0015545,              0.0015545,              0.0015545
                     11,                 1.2196,                0.05735,                0.78892,                0.97226,                0.93385,                0.97149,                0.57392,                  1.233,                0.05736,                 0.7859,               0.001505,               0.001505,               0.001505
                     12,                  1.206,                0.05668,                0.78419,                0.95925,                0.92218,                0.97908,                0.64522,                 1.1344,                0.05569,                0.78645,              0.0014555,              0.0014555,              0.0014555
                     13,                  1.186,                0.05415,                0.78031,                 0.9541,                0.97067,                0.98164,                0.62886,                 1.0865,                 0.0539,                0.78444,               0.001406,               0.001406,               0.001406
                     14,                 1.1151,                0.05123,                0.77505,                0.97088,                0.96109,                 0.9825,                0.66686,                 1.0385,                 0.0524,                0.78336,              0.0013565,              0.0013565,              0.0013565
                     15,                 1.1017,                0.05075,                0.77211,                0.95059,                0.97324,                0.98072,                0.66381,                 1.0014,                0.05184,                 0.7808,               0.001307,               0.001307,               0.001307
                     16,                 1.1486,                 0.0527,                0.76843,                0.95665,                0.94458,                0.98058,                0.61809,                 1.1486,                0.05449,                 0.7897,              0.0012575,              0.0012575,              0.0012575
                     17,                 1.1138,                  0.051,                 0.7829,                0.97404,                0.96109,                0.98318,                0.63281,                 1.0554,                0.05226,                0.78488,               0.001208,               0.001208,               0.001208
                     18,                 1.1359,                0.05073,                 0.7756,                 0.9567,                 0.9572,                0.98154,                0.64155,                 1.1164,                0.05502,                 0.7855,              0.0011585,              0.0011585,              0.0011585
                     19,                 1.1253,                0.04975,                0.77723,                0.96162,                0.97492,                0.98944,                0.65682,                 1.0799,                0.04907,                0.78251,               0.001109,               0.001109,               0.001109
                     20,                 1.0642,                0.04613,                0.77826,                0.95782,                 0.9719,                0.98819,                0.66615,                 1.0155,                 0.0504,                0.78331,              0.0010595,              0.0010595,              0.0010595
                     21,                 1.0653,                 0.0467,                0.77333,                0.97796,                0.96109,                0.98305,                0.63361,                 1.0484,                0.04901,                0.78046,                0.00101,                0.00101,                0.00101
                     22,                 1.0681,                0.04579,                0.77585,                0.96507,                0.96758,                0.98147,                0.66035,                0.99717,                0.05046,                0.78136,              0.0009605,              0.0009605,              0.0009605
                     23,                 1.0617,                0.04622,                0.77853,                0.95506,                0.94942,                0.97893,                 0.6374,                 1.0727,                0.04977,                0.78567,               0.000911,               0.000911,               0.000911
                     24,                 1.0351,                0.04424,                0.77853,                0.96895,                0.97146,                0.98697,                 0.6678,                 1.0146,                0.04964,                0.78106,              0.0008615,              0.0008615,              0.0008615
                     25,                 1.0326,                0.04607,                0.77476,                0.96397,                0.94553,                0.97901,                0.68354,                0.98469,                0.04914,                0.78103,               0.000812,               0.000812,               0.000812
                     26,                 1.0559,                0.04667,                0.76945,                0.96475,                0.95845,                0.98884,                0.67475,                 1.0087,                0.04872,                 0.7829,              0.0007625,              0.0007625,              0.0007625
                     27,                 1.0204,                0.04285,                0.78023,                0.96741,                0.96887,                0.98256,                0.65454,                 1.0194,                0.04774,                0.77947,               0.000713,               0.000713,               0.000713
                     28,                 1.0036,                0.04269,                0.77261,                 0.9766,                0.97439,                0.98473,                0.68859,                0.99247,                0.04765,                0.78032,              0.0006635,              0.0006635,              0.0006635
