                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3029,                 47.921,                  1.089,                0.99171,                0.46543,                0.72253,                0.38611,                0.96992,                 17.627,                 1.0293,             0.00058635,             0.00058635,             0.00058635
                      2,                 1.1536,                 28.155,                 1.0592,                0.90311,                0.76162,                0.84435,                0.45802,                0.94183,                 8.8328,                 1.0225,               0.001169,               0.001169,               0.001169
                      3,                 1.1389,                 18.811,                 1.0653,                0.94523,                 0.8058,                0.90257,                0.49159,                0.91324,                 5.6887,                 1.0274,              0.0017399,              0.0017399,              0.0017399
                      4,                 1.1131,                 11.154,                 1.0653,                0.94421,                0.77432,                0.87619,                0.37958,                 1.1528,                 4.3359,                 1.0436,              0.0019406,              0.0019406,              0.0019406
                      5,                 1.1865,                 7.2904,                 1.0759,                0.85209,                0.84436,                0.86737,                0.38618,                 1.1368,                 2.2971,                 1.0387,              0.0019208,              0.0019208,              0.0019208
                      6,                 1.1087,                 4.1773,                 1.0682,                0.92132,                 0.8677,                0.90979,                0.51448,                0.89639,                0.82303,                 1.0281,               0.001901,               0.001901,               0.001901
                      7,                 1.0705,                 2.9185,                 1.0586,                0.97056,                0.89494,                0.96362,                0.50878,                0.97879,                0.71266,                  1.031,              0.0018812,              0.0018812,              0.0018812
                      8,                 1.0871,                 2.0792,                 1.0466,                0.92303,                0.91051,                 0.9447,                0.46597,                 1.0489,                0.79214,                  1.032,              0.0018614,              0.0018614,              0.0018614
                      9,                 1.0712,                 1.6743,                 1.0462,                0.92931,                0.92607,                0.95001,                0.52237,                0.89054,                0.68246,                 1.0146,              0.0018416,              0.0018416,              0.0018416
                     10,                 1.0316,                 1.3992,                 1.0426,                0.95787,                0.88461,                0.94448,                0.35973,                 1.1737,                0.82136,                 1.0442,              0.0018218,              0.0018218,              0.0018218
                     11,                0.99086,                 1.2065,                 1.0403,                0.95609,                0.93192,                0.96166,                0.55238,                0.84922,                0.69689,                 1.0091,              0.0018019,              0.0018019,              0.0018019
                     12,                0.95994,                 1.0468,                 1.0395,                0.96184,                0.90272,                0.96164,                0.58485,                0.77223,                0.66441,                 1.0086,              0.0017821,              0.0017821,              0.0017821
                     13,                0.94137,                0.97763,                 1.0323,                 0.9521,                0.92819,                0.96316,                0.55665,                0.84134,                 0.6673,                 1.0158,              0.0017623,              0.0017623,              0.0017623
                     14,                0.93383,                0.91227,                  1.028,                0.95114,                0.90894,                0.94945,                0.54236,                0.81715,                0.63745,                 1.0039,              0.0017425,              0.0017425,              0.0017425
                     15,                 0.9195,                0.83773,                 1.0315,                0.96372,                0.93029,                0.96447,                0.61615,                0.77189,                0.62794,                 1.0079,              0.0017227,              0.0017227,              0.0017227
                     16,                0.92516,                0.83106,                 1.0349,                0.97509,                0.91385,                0.97093,                0.59164,                0.79536,                0.60043,                 1.0062,              0.0017029,              0.0017029,              0.0017029
                     17,                0.88669,                0.78666,                  1.023,                0.96289,                0.90877,                0.95171,                0.51946,                0.86773,                0.68729,                 1.0094,              0.0016831,              0.0016831,              0.0016831
                     18,                0.92342,                0.78427,                 1.0219,                0.97795,                0.94942,                0.98309,                0.61982,                0.74926,                0.58575,                0.99959,              0.0016633,              0.0016633,              0.0016633
                     19,                0.88739,                0.72741,                 1.0193,                0.96812,                0.94525,                0.96915,                0.55626,                0.79975,                0.57954,                 1.0032,              0.0016435,              0.0016435,              0.0016435
                     20,                0.89894,                0.71189,                 1.0242,                0.97618,                0.92996,                0.97958,                0.61737,                0.67414,                0.56462,                0.99674,              0.0016237,              0.0016237,              0.0016237
                     21,                0.86789,                0.67991,                 1.0265,                0.96302,                0.94553,                0.97696,                0.62109,                0.72001,                0.53799,                0.99893,              0.0016039,              0.0016039,              0.0016039
                     22,                 0.8647,                0.68946,                 1.0211,                0.93884,                0.95575,                0.97965,                0.59677,                0.74798,                0.56903,                 1.0033,              0.0015841,              0.0015841,              0.0015841
                     23,                 0.8518,                 0.6496,                 1.0214,                0.94905,                0.94553,                0.97408,                0.56627,                0.84876,                0.61377,                 1.0124,              0.0015643,              0.0015643,              0.0015643
                     24,                0.88264,                0.67167,                 1.0226,                0.97565,                0.93385,                0.98382,                0.60847,                0.71069,                0.56198,                0.99646,              0.0015445,              0.0015445,              0.0015445
