                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.83762,                0.50577,                 0.9675,                0.83424,                0.60311,                0.69487,                0.20111,                 1.6901,                 1.2572,                 1.0885,               0.070577,              0.0028851,              0.0028851
                      2,                0.93257,                0.55465,                0.97997,                0.84334,                0.83268,                0.88588,                0.41324,                 0.9424,                 0.7923,                0.96311,               0.040497,              0.0056248,              0.0056248
                      3,                0.99271,                  0.618,                0.98486,                0.86615,                0.78059,                0.85447,                0.48419,                0.82644,                 1.0517,                0.95085,               0.010223,              0.0081718,              0.0081718
                      4,                 1.0543,                0.65689,                0.98731,                0.95916,                0.77821,                0.89459,                0.46365,                0.89442,                0.72849,                0.95749,              0.0080494,              0.0080494,              0.0080494
                      5,                 1.0204,                0.60787,                0.99263,                 0.9449,                0.86745,                0.92865,                0.48875,                0.90234,                 0.6067,                0.95201,              0.0077558,              0.0077558,              0.0077558
                      6,                0.96122,                0.60034,                0.98542,                0.93856,                0.81323,                0.90302,                0.41892,                0.99731,                 0.6982,                0.96252,              0.0074623,              0.0074623,              0.0074623
                      7,                0.93821,                 0.5593,                0.98642,                0.89077,                0.66148,                0.80228,                0.39814,                 1.0194,                 1.0071,                 0.9732,              0.0071687,              0.0071687,              0.0071687
                      8,                0.89375,                0.55443,                0.96614,                0.93429,                 0.9144,                0.94791,                0.50577,                0.82704,                0.54106,                0.94848,              0.0068752,              0.0068752,              0.0068752
                      9,                0.91251,                 0.5476,                0.97551,                0.90604,                0.78793,                0.91828,                 0.5024,                0.84784,                0.76331,                0.95308,              0.0065816,              0.0065816,              0.0065816
                     10,                0.93258,                0.54233,                0.97861,                0.97743,                0.90661,                0.96945,                0.56396,                 0.7227,                0.48181,                0.93406,              0.0062881,              0.0062881,              0.0062881
                     11,                0.84083,                0.49154,                0.97446,                0.95048,                0.89628,                0.95859,                0.53593,                0.83114,                 0.4962,                0.94355,              0.0059945,              0.0059945,              0.0059945
                     12,                0.88093,                0.49126,                  0.967,                0.95323,                0.90661,                0.95862,                0.57016,                0.75578,                0.46302,                0.93421,               0.005701,               0.005701,               0.005701
                     13,                0.84556,                0.48558,                0.96101,                0.96063,                0.92218,                0.97326,                0.57423,                0.69569,                0.47522,                0.92935,              0.0054074,              0.0054074,              0.0054074
                     14,                0.84563,                0.48631,                0.96709,                0.97157,                0.93088,                0.97514,                0.58727,                0.70527,                0.53006,                0.93018,              0.0051139,              0.0051139,              0.0051139
                     15,                0.82772,                0.43756,                0.97258,                  0.964,                0.93772,                 0.9773,                0.58536,                0.74143,                0.42048,                0.93308,              0.0048203,              0.0048203,              0.0048203
                     16,                0.80745,                 0.4533,                0.96083,                0.94474,                0.95331,                0.97991,                0.57639,                0.75606,                0.44215,                  0.935,              0.0045268,              0.0045268,              0.0045268
                     17,                0.78473,                0.45204,                0.96102,                0.94618,                0.91829,                0.96552,                0.50925,                0.92152,                0.52799,                 0.9528,              0.0042332,              0.0042332,              0.0042332
                     18,                0.81315,                0.43991,                0.95664,                 0.9887,                0.94163,                0.98771,                0.61683,                0.68056,                0.40767,                0.92739,              0.0039397,              0.0039397,              0.0039397
                     19,                0.80782,                0.43544,                0.96058,                 0.9649,                0.94942,                0.98199,                0.58884,                0.67607,                0.43615,                0.92793,              0.0036461,              0.0036461,              0.0036461
                     20,                0.76836,                0.41687,                0.96108,                0.97201,                0.92996,                0.98681,                0.61825,                0.65384,                0.37746,                0.92566,              0.0033526,              0.0033526,              0.0033526
                     21,                  0.744,                0.40519,                0.95788,                 0.9685,                0.95719,                0.98307,                0.60581,                0.64692,                0.42645,                0.92948,               0.003059,               0.003059,               0.003059
                     22,                0.76803,                0.42234,                0.95489,                0.97598,                0.94163,                0.98503,                0.59083,                0.67617,                0.42396,                0.92824,              0.0027655,              0.0027655,              0.0027655
                     23,                0.74438,                0.39625,                 0.9673,                0.97992,                0.94947,                0.98789,                0.58567,                0.68153,                0.37471,                0.92584,              0.0024719,              0.0024719,              0.0024719
                     24,                0.72583,                0.40098,                0.95572,                0.98006,                0.95616,                  0.985,                0.60686,                0.68091,                0.36097,                0.92664,              0.0021784,              0.0021784,              0.0021784
                     25,                0.69555,                 0.3842,                0.95878,                0.97624,                0.95941,                0.98767,                0.64849,                 0.5814,                0.35774,                0.92202,              0.0018848,              0.0018848,              0.0018848
                     26,                0.69156,                0.37824,                0.95546,                0.97678,                0.97665,                0.98871,                0.63821,                0.69133,                0.36168,                0.92871,              0.0015913,              0.0015913,              0.0015913
                     27,                0.69791,                0.38359,                0.94645,                0.98417,                0.96779,                0.98845,                0.57279,                0.74663,                0.38002,                0.92848,              0.0012977,              0.0012977,              0.0012977
                     28,                0.69537,                 0.3759,                0.95457,                0.97673,                0.98012,                0.99346,                0.64675,                0.57724,                0.34855,                0.91991,              0.0010042,              0.0010042,              0.0010042
                     29,                0.66963,                0.35651,                 0.9504,                0.96999,                0.96887,                0.98618,                0.65976,                0.59568,                0.36405,                0.91811,              0.0007106,              0.0007106,              0.0007106
                     30,                0.64561,                0.35004,                0.94458,                 0.9807,                0.98874,                0.99409,                0.66795,                0.59804,                0.34377,                0.91936,             0.00041705,             0.00041705,             0.00041705
