                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.78264,                 1.0129,                0.84376,                0.94051,                0.74506,                  0.804,                0.59119,                 0.5757,                0.47669,                0.80549,             0.00055297,             0.00055297,             0.00055297
                      2,                0.68934,                0.56946,                0.82769,                0.94882,                0.81335,                0.85213,                0.61453,                 0.5346,                0.40458,                  0.801,              0.0010977,              0.0010977,              0.0010977
                      3,                0.67067,                0.47433,                0.82367,                0.93774,                0.83545,                0.86712,                0.62366,                0.52203,                0.37242,                0.80203,              0.0016313,              0.0016313,              0.0016313
                      4,                0.65113,                0.41856,                 0.8213,                0.94857,                0.83773,                0.86923,                0.64824,                0.50521,                0.34169,                0.79809,              0.0016175,              0.0016175,              0.0016175
                      5,                0.62476,                0.39356,                0.81644,                0.95356,                0.84475,                0.87355,                0.64113,                 0.5306,                 0.3399,                0.79832,               0.001601,               0.001601,               0.001601
                      6,                0.61958,                 0.3734,                0.81566,                0.96188,                0.84381,                0.88278,                0.67088,                0.48673,                 0.3174,                 0.7934,              0.0015845,              0.0015845,              0.0015845
                      7,                0.59542,                0.35376,                0.81303,                0.96756,                 0.8467,                0.87879,                0.65673,                  0.469,                0.30586,                0.79134,               0.001568,               0.001568,               0.001568
                      8,                0.59511,                 0.3466,                0.81219,                0.96501,                0.85507,                0.88486,                0.68067,                 0.4811,                 0.3138,                0.79339,              0.0015515,              0.0015515,              0.0015515
                      9,                0.58053,                0.33703,                0.80996,                0.95974,                0.86564,                0.89497,                0.68038,                0.47821,                0.31253,                0.79077,               0.001535,               0.001535,               0.001535
                     10,                 0.5726,                 0.3277,                0.80846,                0.98059,                0.86073,                0.90219,                0.69422,                0.46672,                0.29612,                0.78917,              0.0015185,              0.0015185,              0.0015185
                     11,                0.56608,                0.32236,                0.80724,                0.97848,                0.85815,                0.89055,                0.69127,                0.46923,                0.29525,                0.78998,               0.001502,               0.001502,               0.001502
                     12,                0.55801,                0.31512,                0.80587,                 0.9621,                0.86249,                0.89223,                0.68806,                0.46347,                0.28953,                0.78841,              0.0014855,              0.0014855,              0.0014855
                     13,                0.55963,                0.31288,                0.80568,                0.94365,                0.88242,                0.90016,                0.69317,                0.47485,                0.29009,                0.79279,               0.001469,               0.001469,               0.001469
                     14,                0.54891,                 0.3086,                0.80477,                0.95613,                0.86766,                 0.9011,                0.70009,                0.44536,                0.28035,                 0.7864,              0.0014525,              0.0014525,              0.0014525
                     15,                 0.5615,                0.31269,                0.80696,                0.96869,                0.87112,                0.90248,                0.71095,                0.44469,                0.27441,                 0.7865,               0.001436,               0.001436,               0.001436
                     16,                0.54361,                0.30157,                0.80386,                0.96935,                0.87273,                0.90019,                0.70206,                0.43661,                0.27147,                0.78547,              0.0014195,              0.0014195,              0.0014195
                     17,                0.53881,                0.29828,                0.80321,                0.96822,                0.87246,                0.90337,                0.70385,                0.44392,                0.26942,                0.78595,              0.0014029,              0.0014029,              0.0014029
                     18,                0.53734,                0.29627,                0.80224,                0.94655,                0.87968,                0.90436,                0.70231,                0.47166,                0.27766,                0.78788,              0.0013864,              0.0013864,              0.0013864
                     19,                0.53691,                 0.2926,                0.80186,                 0.9599,                0.88395,                0.90804,                0.70599,                0.44974,                0.26507,                0.78535,              0.0013699,              0.0013699,              0.0013699
                     20,                0.52707,                0.28669,                0.80098,                 0.9554,                 0.8768,                0.90709,                0.71041,                0.42952,                0.26374,                0.78439,              0.0013534,              0.0013534,              0.0013534
                     21,                0.52762,                0.28597,                0.80103,                0.95666,                0.88925,                0.91235,                0.71491,                0.43009,                0.25639,                0.78368,              0.0013369,              0.0013369,              0.0013369
                     22,                0.52304,                0.28116,                0.79999,                0.97177,                0.88277,                0.91199,                0.71772,                0.43107,                0.25986,                0.78441,              0.0013204,              0.0013204,              0.0013204
                     23,                0.51791,                0.28075,                0.80027,                0.95922,                0.87695,                0.91334,                0.72315,                0.41944,                0.25765,                0.78303,              0.0013039,              0.0013039,              0.0013039
                     24,                 0.5261,                0.28313,                0.80033,                0.96076,                0.88883,                0.91307,                0.71028,                0.43581,                0.25954,                0.78579,              0.0012874,              0.0012874,              0.0012874
                     25,                 0.5155,                0.27687,                0.79953,                0.97173,                0.89539,                0.91853,                0.72143,                0.41992,                0.24893,                0.78291,              0.0012709,              0.0012709,              0.0012709
                     26,                0.51362,                0.27439,                0.79922,                0.96587,                0.88131,                0.91725,                0.72201,                0.42057,                0.25037,                0.78296,              0.0012544,              0.0012544,              0.0012544
                     27,                0.51696,                0.27674,                0.79964,                0.96888,                0.88827,                0.91888,                0.71437,                0.42114,                0.25528,                0.78271,              0.0012379,              0.0012379,              0.0012379
                     28,                0.51337,                0.27293,                0.79912,                0.97751,                0.88583,                0.91589,                0.71235,                0.41536,                0.25038,                0.78243,              0.0012214,              0.0012214,              0.0012214
                     29,                 0.5067,                 0.2691,                0.79767,                0.97285,                0.88308,                0.92689,                0.72915,                0.41318,                0.24535,                0.78193,              0.0012049,              0.0012049,              0.0012049
                     30,                 0.5088,                 0.2698,                0.79807,                0.97341,                0.89505,                0.91973,                0.72119,                0.41221,                0.24224,                0.78175,              0.0011884,              0.0011884,              0.0011884
                     31,                0.50403,                0.26603,                0.79758,                0.97658,                 0.8841,                0.92668,                0.73385,                0.41233,                0.24656,                 0.7817,              0.0011719,              0.0011719,              0.0011719
                     32,                0.50559,                0.26798,                0.79811,                0.94279,                0.90504,                0.92984,                 0.7428,                0.40959,                0.24332,                0.78169,              0.0011554,              0.0011554,              0.0011554
                     33,                0.50169,                 0.2651,                0.79748,                 0.9716,                0.87708,                0.92381,                0.73081,                 0.4088,                0.23888,                0.78177,              0.0011389,              0.0011389,              0.0011389
                     34,                0.49927,                0.26366,                0.79708,                0.96957,                0.89385,                0.92657,                0.72157,                0.41136,                0.24046,                0.78169,              0.0011224,              0.0011224,              0.0011224
                     35,                0.49826,                 0.2631,                0.79705,                0.96397,                0.89311,                0.92479,                0.72993,                  0.414,                0.24477,                0.78204,              0.0011059,              0.0011059,              0.0011059
                     36,                0.50215,                0.26285,                0.79733,                0.96338,                0.90757,                0.92848,                0.73496,                0.40422,                0.23506,                0.78061,              0.0010894,              0.0010894,              0.0010894
                     37,                0.49369,                0.25953,                0.79607,                0.96522,                0.89866,                0.92859,                0.73804,                0.40645,                0.23562,                0.78002,              0.0010729,              0.0010729,              0.0010729
                     38,                0.49823,                0.26138,                0.79702,                0.96277,                0.90559,                0.92797,                0.72637,                0.41096,                0.24451,                0.78187,              0.0010564,              0.0010564,              0.0010564
                     39,                0.49552,                0.25884,                0.79584,                0.97293,                0.89217,                0.92451,                0.73245,                0.40345,                0.23529,                 0.7807,              0.0010399,              0.0010399,              0.0010399
                     40,                0.49333,                0.25869,                0.79529,                0.96311,                0.90247,                0.93006,                 0.7378,                0.40058,                0.23548,                0.78018,              0.0010234,              0.0010234,              0.0010234
                     41,                0.48725,                0.25505,                 0.7952,                0.96444,                0.89864,                0.93138,                0.73644,                0.39838,                 0.2294,                0.77982,              0.0010069,              0.0010069,              0.0010069
                     42,                0.48565,                0.25257,                0.79514,                0.96796,                0.90853,                0.93285,                0.74195,                0.40322,                 0.2306,                0.78007,             0.00099036,             0.00099036,             0.00099036
