                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1487,                0.55275,                0.78717,                0.93979,                0.91104,                0.95573,                0.52518,                  1.258,                0.69069,                0.78564,               0.075317,              0.0029483,              0.0029483
                      2,                 1.2728,                0.67697,                0.79506,                 0.9409,                0.86723,                0.93598,                0.49224,                 1.1446,                0.68593,                0.77894,               0.050046,              0.0057479,              0.0057479
                      3,                  1.349,                0.75761,                0.80071,                0.68889,                0.12062,                0.40742,                0.20635,                0.91701,                 1.5044,                0.49558,               0.024579,              0.0083505,              0.0083505
                      4,                 1.4429,                0.82085,                0.82076,                0.58809,                0.56108,                0.60047,                0.28019,                 1.4316,                  1.485,                0.81322,              0.0096172,              0.0096172,              0.0096172
                      5,                 1.4367,                0.73677,                0.81588,                0.81952,                0.80156,                 0.8422,                 0.3582,                 1.5364,                 1.3472,                0.81493,              0.0092662,              0.0092662,              0.0092662
                      6,                 1.4345,                0.73413,                0.80939,                0.91728,                0.81979,                0.90538,                0.45432,                 1.3393,                0.75726,                0.79748,              0.0089153,              0.0089153,              0.0089153
                      7,                 1.3312,                0.66531,                0.81274,                0.96469,                0.85049,                0.93057,                0.49729,                 1.1436,                0.70055,                0.77848,              0.0085643,              0.0085643,              0.0085643
                      8,                 1.2792,                0.65962,                0.80849,                0.89497,                 0.8952,                0.93104,                0.49474,                 1.1683,                0.74008,                0.78176,              0.0082134,              0.0082134,              0.0082134
                      9,                 1.2284,                 0.6183,                0.79279,                0.83272,                 0.7554,                0.84701,                 0.4232,                 1.2228,                0.92633,                0.78378,              0.0078625,              0.0078625,              0.0078625
                     10,                 1.2189,                0.60726,                0.79496,                0.93187,                0.90482,                0.93901,                0.53296,                 1.1725,                0.58054,                0.77886,              0.0075115,              0.0075115,              0.0075115
                     11,                 1.2132,                0.59902,                0.79841,                0.93972,                 0.7886,                 0.8897,                0.49534,                 1.0785,                0.77841,                0.77937,              0.0071606,              0.0071606,              0.0071606
                     12,                 1.2263,                0.59279,                0.80061,                0.94129,                0.87344,                0.93278,                0.47049,                 1.2899,                0.76247,                 0.7946,              0.0068096,              0.0068096,              0.0068096
                     13,                 1.1698,                0.57148,                0.79724,                0.94489,                0.92996,                0.97379,                0.58758,                0.96386,                  0.567,                0.76992,              0.0064587,              0.0064587,              0.0064587
                     14,                 1.1664,                0.54171,                0.79103,                 0.9666,                0.89883,                0.96866,                0.55509,                 1.0528,                0.52646,                0.77399,              0.0061077,              0.0061077,              0.0061077
                     15,                  1.145,                0.53995,                0.78892,                 0.9652,                0.90272,                0.97001,                0.55862,                 1.0136,                0.57862,                0.77293,              0.0057568,              0.0057568,              0.0057568
                     16,                 1.1224,                0.53213,                0.78438,                0.98738,                0.91336,                0.97234,                0.58424,                 1.0328,                0.51562,                0.77144,              0.0054058,              0.0054058,              0.0054058
                     17,                 1.1193,                0.51535,                0.78425,                0.98206,                0.94163,                0.97922,                0.57203,                  1.076,                0.57893,                0.77301,              0.0050549,              0.0050549,              0.0050549
                     18,                 1.0954,                 0.4906,                0.78891,                0.95654,                0.94211,                0.97713,                0.56152,                 1.1352,                0.50132,                0.77556,               0.004704,               0.004704,               0.004704
                     19,                 1.0919,                0.49757,                0.78214,                0.96124,                0.94553,                0.97502,                0.55696,                 1.0398,                0.57306,                0.76834,               0.004353,               0.004353,               0.004353
                     20,                 1.0399,                0.46053,                0.78347,                0.99191,                0.95468,                0.99181,                0.58329,                0.93897,                0.45513,                0.76401,              0.0040021,              0.0040021,              0.0040021
                     21,                  1.033,                0.49516,                0.78227,                 0.9876,                0.92996,                0.98274,                0.59473,                0.96574,                0.51775,                0.76598,              0.0036511,              0.0036511,              0.0036511
                     22,                  1.004,                0.46907,                0.78347,                0.96436,                0.94768,                0.98284,                0.55328,                 1.0713,                0.47851,                0.77029,              0.0033002,              0.0033002,              0.0033002
                     23,                0.99807,                0.45903,                 0.7931,                0.95405,                0.93385,                0.96796,                0.55503,                  1.034,                0.50657,                0.76959,              0.0029492,              0.0029492,              0.0029492
                     24,                0.98128,                0.47151,                0.77595,                0.96699,                0.91196,                0.96633,                0.57948,                0.92636,                0.50406,                0.76404,              0.0025983,              0.0025983,              0.0025983
                     25,                0.98331,                0.45473,                0.78691,                0.98273,                0.96498,                0.99083,                0.55924,                 1.0519,                0.47862,                0.76937,              0.0022474,              0.0022474,              0.0022474
                     26,                  0.989,                0.44043,                0.77243,                0.98385,                0.94825,                0.98315,                0.58919,                0.92634,                 0.4328,                0.76259,              0.0018964,              0.0018964,              0.0018964
                     27,                0.93817,                0.42681,                 0.7793,                0.97725,                0.94553,                 0.9818,                0.57775,                 0.9566,                0.45225,                0.76185,              0.0015455,              0.0015455,              0.0015455
                     28,                0.92011,                0.42186,                0.77109,                0.98087,                0.94163,                0.98376,                0.61654,                0.89346,                0.44779,                0.76029,              0.0011945,              0.0011945,              0.0011945
                     29,                0.90664,                0.41794,                0.76969,                 0.9813,                0.93774,                0.98491,                0.61097,                0.93979,                 0.4193,                0.76195,             0.00084358,             0.00084358,             0.00084358
                     30,                 0.8867,                0.40831,                0.77268,                0.96464,                0.95528,                0.98486,                0.61322,                0.93095,                 0.4283,                0.76113,             0.00049264,             0.00049264,             0.00049264
