                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1466,                    9.9,                 1.0538,                0.43341,                0.74708,                0.69497,                0.25586,                  3.455,                 1.6639,                 1.0518,               0.069857,              0.0023316,              0.0023316
                      2,                 3.1543,                0.83993,                 1.0474,                0.66564,                0.35798,                0.47766,                0.18127,                 4.0769,                 1.5323,                 1.1192,               0.039082,              0.0045456,              0.0045456
                      3,                  2.837,                0.78084,                 1.0344,                 0.1625,                0.20233,                0.19877,                0.08522,                 4.3635,                 2.9479,                 1.1785,              0.0081499,              0.0066035,              0.0066035
                      4,                 2.6926,                0.70635,                 1.0169,                0.87023,                0.63813,                0.71727,                0.37956,                 2.3955,                0.93272,                0.98935,              0.0064708,              0.0064708,              0.0064708
                      5,                  2.656,                 0.6073,                  1.013,                0.89256,                0.71117,                0.83138,                0.42145,                 2.2866,                0.81095,                0.97852,              0.0062344,              0.0062344,              0.0062344
                      6,                 2.6311,                0.61044,                 1.0185,                0.90752,                0.76654,                 0.8686,                 0.4095,                 2.5302,                  0.572,                0.99045,               0.005998,               0.005998,               0.005998
                      7,                  2.535,                0.54454,                0.99517,                0.86657,                0.73287,                0.85007,                0.40731,                 2.2935,                0.82824,                0.98001,              0.0057616,              0.0057616,              0.0057616
                      8,                 2.4741,                0.51733,                 1.0003,                0.93222,                0.85628,                0.92032,                0.49295,                 1.9624,                0.48654,                0.96686,              0.0055252,              0.0055252,              0.0055252
                      9,                 2.2378,                0.48597,                0.99331,                 0.8465,                0.70813,                0.83307,                0.47672,                 1.9474,                0.73199,                0.96627,              0.0052888,              0.0052888,              0.0052888
                     10,                 2.3214,                0.48834,                0.98748,                0.92026,                0.86381,                0.92519,                0.35461,                  2.722,                 0.5031,                0.99646,              0.0050525,              0.0050525,              0.0050525
                     11,                 2.2721,                0.44161,                 0.9853,                0.94319,                0.90446,                0.94094,                0.51217,                 1.8817,                0.48807,                0.96292,              0.0048161,              0.0048161,              0.0048161
                     12,                 2.1985,                 0.4197,                0.98901,                0.93355,                0.87549,                 0.9313,                0.52089,                 2.0083,                0.42707,                0.96959,              0.0045797,              0.0045797,              0.0045797
                     13,                  2.115,                0.41551,                0.98187,                0.94582,                  0.883,                 0.9453,                0.42255,                 2.5029,                0.45717,                0.99331,              0.0043433,              0.0043433,              0.0043433
                     14,                 2.1651,                 0.4085,                0.98325,                0.80176,                0.77109,                0.84975,                0.43803,                 2.1565,                 1.0034,                 0.9732,              0.0041069,              0.0041069,              0.0041069
                     15,                 2.1042,                0.42065,                0.97007,                0.94861,                0.90661,                0.96093,                0.58226,                 1.8052,                0.43026,                 0.9603,              0.0038705,              0.0038705,              0.0038705
                     16,                  2.042,                0.39678,                0.97351,                0.95392,                0.90661,                0.95978,                0.52054,                 2.0695,                0.40646,                 0.9672,              0.0036341,              0.0036341,              0.0036341
                     17,                 2.1033,                 0.3955,                0.97541,                0.94831,                0.93774,                0.96341,                0.56793,                 1.8527,                 0.3782,                0.95657,              0.0033977,              0.0033977,              0.0033977
                     18,                 2.0341,                0.37228,                  0.975,                 0.9525,                0.93632,                0.96598,                0.56028,                 1.6847,                0.36262,                0.95094,              0.0031613,              0.0031613,              0.0031613
                     19,                 1.9377,                0.34788,                0.96803,                0.95663,                0.92218,                0.96513,                0.58782,                 1.5548,                0.39371,                0.95011,              0.0029249,              0.0029249,              0.0029249
                     20,                 1.9574,                0.35426,                0.96544,                 0.9642,                0.94553,                0.97711,                0.56324,                  1.858,                0.37613,                0.95803,              0.0026885,              0.0026885,              0.0026885
                     21,                 1.8622,                0.34654,                 0.9796,                0.96346,                0.92329,                0.97271,                0.57622,                  1.698,                0.35733,                0.94887,              0.0024521,              0.0024521,              0.0024521
                     22,                 1.9368,                 0.3594,                0.97016,                0.93751,                0.95331,                0.97648,                0.54714,                 1.7972,                0.35265,                0.95862,              0.0022157,              0.0022157,              0.0022157
                     23,                 1.9054,                0.33514,                0.97626,                 0.9608,                0.94163,                0.97924,                0.52228,                 1.7985,                0.36348,                0.95416,              0.0019793,              0.0019793,              0.0019793
                     24,                 1.8984,                 0.3273,                0.98004,                0.97159,                0.93136,                0.97002,                0.60816,                 1.6376,                0.34099,                0.94344,              0.0017429,              0.0017429,              0.0017429
                     25,                 1.8643,                0.32907,                0.96891,                0.94606,                0.95552,                  0.978,                0.63177,                 1.5036,                0.32701,                0.94413,              0.0015065,              0.0015065,              0.0015065
                     26,                 1.8333,                0.33014,                0.97027,                0.96685,                0.90785,                 0.9665,                0.51489,                  1.841,                0.38395,                0.95005,              0.0012701,              0.0012701,              0.0012701
                     27,                 1.8467,                 0.3246,                0.96743,                0.97979,                0.94553,                0.98235,                0.58665,                 1.6799,                0.32183,                0.94618,              0.0010337,              0.0010337,              0.0010337
                     28,                 1.7398,                0.30526,                 0.9598,                0.98367,                 0.9572,                 0.9827,                0.61342,                 1.6727,                0.32471,                0.94737,             0.00079735,             0.00079735,             0.00079735
                     29,                 1.7474,                0.29929,                0.95611,                0.99178,                0.94553,                 0.9853,                0.64941,                 1.4729,                0.29883,                0.93904,             0.00056096,             0.00056096,             0.00056096
                     30,                 1.6878,                0.28712,                0.96313,                 0.9801,                0.95844,                0.98554,                0.62477,                 1.5319,                0.29887,                0.94206,             0.00032456,             0.00032456,             0.00032456
