                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2947,                 17.277,                0.92744,                0.75238,                0.71685,                0.74571,                0.43106,                 1.4775,                 6.6823,                0.89414,             0.00055297,             0.00055297,             0.00055297
                      2,                 1.2776,                 8.0107,                0.94761,                0.79391,                0.65484,                0.78162,                 0.4969,                 1.3349,                 2.3493,                0.87858,              0.0010867,              0.0010867,              0.0010867
                      3,                  1.226,                 3.0535,                0.92029,                0.76602,                0.74227,                0.84833,                 0.5413,                 1.3805,                 1.4241,                0.87374,              0.0015984,              0.0015984,              0.0015984
                      4,                 1.1472,                    1.6,                 0.9033,                0.93353,                0.77437,                0.88008,                0.57785,                 1.2736,                0.98643,                0.86621,               0.001568,               0.001568,               0.001568
                      5,                 1.0878,                 1.1794,                0.90249,                0.86562,                0.79744,                0.89787,                0.59311,                 1.2148,                0.96558,                0.85671,               0.001535,               0.001535,               0.001535
                      6,                  1.064,                 1.0293,                0.88421,                0.92141,                0.81373,                0.89682,                0.55867,                 1.3708,                0.89961,                0.86095,               0.001502,               0.001502,               0.001502
                      7,                 1.0122,                0.91259,                0.88321,                0.94867,                0.82019,                0.92385,                  0.642,                 1.1058,                0.76445,                0.83805,               0.001469,               0.001469,               0.001469
                      8,                0.99691,                0.80939,                0.87767,                0.91935,                0.81016,                0.91946,                0.61008,                 1.2241,                0.90067,                0.85006,               0.001436,               0.001436,               0.001436
                      9,                0.97839,                0.79797,                0.86225,                0.92104,                0.88282,                0.94157,                0.66462,                 1.0524,                0.78667,                0.83534,              0.0014029,              0.0014029,              0.0014029
                     10,                0.94695,                0.70634,                0.86458,                0.92233,                0.88553,                0.93923,                0.65612,                  1.088,                0.73581,                0.84038,              0.0013699,              0.0013699,              0.0013699
                     11,                0.94091,                0.70042,                 0.8605,                0.90657,                0.86385,                0.94299,                0.66775,                 1.0476,                0.77094,                0.82639,              0.0013369,              0.0013369,              0.0013369
                     12,                 0.9082,                0.65302,                0.85288,                0.95497,                0.87415,                0.95846,                0.66157,                 1.1063,                0.66376,                0.82975,              0.0013039,              0.0013039,              0.0013039
                     13,                0.91481,                0.64377,                0.85546,                 0.9183,                0.89411,                0.95776,                0.68594,                0.96796,                0.70642,                0.82092,              0.0012709,              0.0012709,              0.0012709
                     14,                0.88527,                0.59071,                0.84307,                0.91009,                0.90575,                0.95494,                0.66719,                 1.0591,                 0.8002,                0.82573,              0.0012379,              0.0012379,              0.0012379
                     15,                0.85994,                0.60741,                0.83978,                0.95228,                0.89406,                0.96247,                0.68535,                 1.0115,                0.64832,                0.82545,              0.0012049,              0.0012049,              0.0012049
                     16,                0.87167,                0.58025,                0.84122,                0.93965,                  0.903,                0.95973,                0.69949,                0.97534,                0.69464,                0.81474,              0.0011719,              0.0011719,              0.0011719
                     17,                0.85687,                 0.5774,                0.84077,                 0.9336,                0.91528,                 0.9655,                 0.6983,                0.97638,                0.61951,                 0.8139,              0.0011389,              0.0011389,              0.0011389
                     18,                0.85733,                  0.568,                0.84179,                0.94283,                0.91558,                0.96764,                0.70198,                0.95917,                0.62328,                0.82087,              0.0011059,              0.0011059,              0.0011059
