                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.85335,                 1.1501,                0.85323,                0.99081,                0.98289,                0.99443,                0.83106,                0.63474,                 1.1811,                0.81519,             0.00066019,             0.00066019,             0.00066019
                      2,                0.73981,                 0.6271,                0.83448,                0.99418,                 0.9879,                0.99476,                0.83431,                0.65295,                0.52753,                0.81194,              0.0013006,              0.0013006,              0.0013006
                      3,                0.73779,                0.56756,                0.83375,                0.99596,                0.99421,                0.99478,                0.84718,                0.58499,                0.42647,                0.80553,              0.0019146,              0.0019146,              0.0019146
                      4,                0.75451,                0.52485,                0.84063,                0.99164,                0.99287,                0.99467,                0.84551,                0.59942,                0.41436,                0.81412,              0.0018812,              0.0018812,              0.0018812
                      5,                0.69152,                 0.4632,                0.82784,                0.99647,                0.99384,                0.99496,                0.84916,                0.56356,                0.38558,                0.80453,              0.0018416,              0.0018416,              0.0018416
                      6,                0.67633,                0.43449,                0.82397,                0.99583,                0.99495,                0.99497,                0.86547,                0.52666,                0.35654,                0.79899,               0.001802,               0.001802,               0.001802
                      7,                0.63302,                0.39263,                0.81737,                 0.9979,                0.99502,                0.99499,                0.84821,                0.58131,                0.36203,                0.80401,              0.0017624,              0.0017624,              0.0017624
                      8,                0.63812,                0.39075,                0.81758,                0.99753,                0.99402,                0.99494,                0.86966,                0.51322,                 0.3447,                0.79706,              0.0017228,              0.0017228,              0.0017228
                      9,                 0.6132,                0.36869,                0.81398,                0.99721,                0.99606,                  0.995,                0.88363,                0.48433,                0.32967,                0.79298,              0.0016832,              0.0016832,              0.0016832
                     10,                 0.6026,                0.36018,                0.81308,                0.99606,                0.99717,                0.99498,                0.86596,                0.51998,                0.33167,                0.79549,              0.0016436,              0.0016436,              0.0016436
                     11,                 0.5991,                0.35084,                 0.8124,                 0.9968,                0.99633,                0.99498,                0.88685,                0.49175,                0.31599,                0.79621,               0.001604,               0.001604,               0.001604
                     12,                 0.6014,                 0.3481,                0.81295,                0.99864,                0.99655,                  0.995,                0.88092,                0.51922,                0.32155,                0.79674,              0.0015644,              0.0015644,              0.0015644
                     13,                0.58383,                0.33767,                0.80968,                0.99855,                0.99458,                0.99499,                0.87825,                0.52975,                0.32068,                 0.7968,              0.0015248,              0.0015248,              0.0015248
                     14,                0.57621,                0.33338,                0.80777,                0.99787,                0.99667,                0.99498,                 0.8962,                0.46333,                0.30065,                0.79017,              0.0014852,              0.0014852,              0.0014852
                     15,                0.57006,                0.32837,                0.80678,                0.99765,                0.99717,                0.99499,                0.89162,                0.47695,                0.30945,                0.79076,              0.0014456,              0.0014456,              0.0014456
                     16,                0.56534,                0.32773,                0.80703,                0.99871,                0.99717,                0.99499,                0.88766,                0.47066,                0.30327,                 0.7895,               0.001406,               0.001406,               0.001406
                     17,                0.55741,                0.31746,                 0.8059,                0.99819,                0.99667,                0.99498,                0.89784,                0.45408,                0.28997,                0.78768,              0.0013664,              0.0013664,              0.0013664
                     18,                0.56398,                0.31786,                0.80687,                0.99832,                0.99754,                0.99499,                0.89807,                0.45203,                 0.2899,                0.78712,              0.0013268,              0.0013268,              0.0013268
                     19,                0.54417,                0.30823,                 0.8027,                0.99865,                0.99717,                0.99499,                0.90038,                  0.461,                0.28884,                0.78631,              0.0012872,              0.0012872,              0.0012872
                     20,                0.54522,                0.30655,                0.80362,                0.99827,                  0.997,                  0.995,                 0.8982,                0.45389,                0.28146,                0.78615,              0.0012476,              0.0012476,              0.0012476
                     21,                0.54069,                0.30241,                0.80309,                0.99889,                 0.9965,                  0.995,                 0.9001,                0.44442,                0.27652,                0.78456,               0.001208,               0.001208,               0.001208
                     22,                0.53684,                  0.299,                0.80169,                0.99885,                0.99778,                  0.995,                0.90677,                0.43753,                0.26963,                0.78455,              0.0011684,              0.0011684,              0.0011684
                     23,                0.53451,                0.29494,                0.80133,                0.99907,                0.99766,                  0.995,                0.90032,                0.43855,                0.27605,                0.78425,              0.0011288,              0.0011288,              0.0011288
                     24,                0.52735,                0.29272,                0.80013,                0.99875,                0.99791,                0.99497,                0.90549,                0.43011,                0.26442,                0.78362,              0.0010892,              0.0010892,              0.0010892
                     25,                 0.5266,                 0.2918,                0.79926,                0.99822,                0.99778,                0.99491,                0.91046,                0.43292,                0.26803,                0.78345,              0.0010496,              0.0010496,              0.0010496
                     26,                0.52384,                0.29085,                0.80054,                0.99918,                0.99729,                  0.995,                0.90342,                0.44329,                0.28006,                0.78603,                0.00101,                0.00101,                0.00101
                     27,                0.52777,                0.29057,                0.80042,                0.99849,                 0.9984,                0.99499,                0.90742,                0.44502,                0.26595,                0.78577,              0.0009704,              0.0009704,              0.0009704
                     28,                0.51225,                0.28023,                0.79838,                0.99874,                0.99828,                  0.995,                0.90867,                0.41918,                0.25905,                0.78189,              0.0009308,              0.0009308,              0.0009308
                     29,                0.51863,                0.28581,                0.79831,                0.99894,                0.99754,                  0.995,                0.90406,                0.44689,                 0.2673,                0.78425,              0.0008912,              0.0008912,              0.0008912
                     30,                0.51475,                0.27898,                 0.7988,                0.99905,                0.99729,                  0.995,                0.91135,                0.42324,                0.25339,                0.78234,              0.0008516,              0.0008516,              0.0008516
                     31,                0.50971,                0.27672,                0.79651,                0.99919,                0.99729,                  0.995,                0.91466,                0.41847,                0.25235,                0.78195,               0.000812,               0.000812,               0.000812
