                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.86239,                 1.2284,                0.85903,                0.99746,                0.49614,                0.49736,                 0.4196,                0.59017,                 1.3576,                 0.8096,             0.00055027,             0.00055027,             0.00055027
                      2,                0.74291,                0.66053,                0.83507,                0.49868,                0.49902,                0.49754,                0.41806,                0.59687,                0.47367,                0.80971,               0.001084,               0.001084,               0.001084
                      3,                0.72949,                 0.5949,                0.83222,                0.99899,                 0.4989,                0.49753,                0.42105,                0.60037,                0.41282,                0.80727,              0.0015958,              0.0015958,              0.0015958
                      4,                0.71533,                0.54301,                0.83204,                0.99847,                 0.4989,                0.49752,                0.42328,                0.58535,                0.40253,                0.80823,               0.001568,               0.001568,               0.001568
                      5,                0.69154,                0.47822,                0.82504,                0.99896,                0.49922,                0.49765,                0.42229,                0.60063,                0.40574,                0.80535,               0.001535,               0.001535,               0.001535
                      6,                 0.6922,                 0.4685,                0.82647,                0.99953,                0.49945,                0.49764,                 0.4289,                0.52842,                0.35927,                0.79798,               0.001502,               0.001502,               0.001502
                      7,                 0.6546,                0.42239,                0.82237,                0.99946,                0.49939,                0.49757,                0.43173,                0.49737,                 0.3538,                0.79909,               0.001469,               0.001469,               0.001469
                      8,                0.63163,                0.40542,                0.81787,                0.99951,                0.49957,                0.49771,                0.43534,                0.51651,                0.34596,                0.79527,               0.001436,               0.001436,               0.001436
                      9,                0.62008,                0.38404,                0.81511,                0.99945,                0.49967,                0.49771,                0.44168,                0.47025,                0.31037,                0.79106,              0.0014029,              0.0014029,              0.0014029
                     10,                0.59352,                0.36525,                0.81211,                 0.4996,                0.49951,                0.49818,                0.43975,                0.47724,                0.32046,                0.79687,              0.0013699,              0.0013699,              0.0013699
                     11,                0.59756,                0.37429,                0.81133,                0.99955,                0.49957,                0.49806,                0.44227,                0.47944,                0.32499,                0.79439,              0.0013369,              0.0013369,              0.0013369
                     12,                0.59383,                0.35568,                0.81121,                 0.9998,                0.49945,                0.49814,                0.44291,                0.47413,                0.31046,                0.79347,              0.0013039,              0.0013039,              0.0013039
                     13,                0.58324,                 0.3453,                0.80969,                 0.9999,                0.49951,                0.49781,                0.44505,                0.45911,                0.29283,                0.79042,              0.0012709,              0.0012709,              0.0012709
                     14,                0.57349,                0.33437,                0.80863,                0.99989,                0.49939,                0.49864,                0.44674,                0.45457,                0.29006,                0.78844,              0.0012379,              0.0012379,              0.0012379
                     15,                0.56767,                0.32988,                0.80756,                0.99957,                0.49969,                0.49821,                0.44438,                0.47622,                0.28949,                0.79026,              0.0012049,              0.0012049,              0.0012049
                     16,                0.56637,                0.32768,                0.80682,                      1,                0.49955,                0.49769,                0.44765,                0.45668,                0.28148,                0.79034,              0.0011719,              0.0011719,              0.0011719
                     17,                0.55873,                0.31931,                0.80513,                0.99993,                0.49957,                0.49783,                0.44844,                0.46137,                0.28083,                0.79029,              0.0011389,              0.0011389,              0.0011389
                     18,                0.55831,                0.31636,                0.80437,                0.99994,                0.49951,                0.49813,                0.44787,                0.45661,                0.27742,                0.78879,              0.0011059,              0.0011059,              0.0011059
                     19,                0.54883,                0.31499,                 0.8042,                0.99979,                0.49963,                0.49792,                0.44772,                0.46254,                0.28203,                0.79012,              0.0010729,              0.0010729,              0.0010729
                     20,                0.54783,                0.31016,                0.80371,                0.49735,                0.49976,                0.49827,                0.44962,                0.45294,                0.27421,                0.79062,              0.0010399,              0.0010399,              0.0010399
                     21,                0.55056,                0.30944,                0.80465,                0.49897,                0.49982,                0.49802,                0.44901,                0.45701,                0.27819,                0.79039,              0.0010069,              0.0010069,              0.0010069
                     22,                0.54123,                0.30591,                 0.8027,                 0.9998,                0.49957,                  0.498,                0.44936,                0.45479,                0.27596,                0.78821,             0.00097386,             0.00097386,             0.00097386
                     23,                0.53543,                0.30072,                0.80068,                0.50783,                0.50868,                0.49792,                0.44898,                0.45383,                0.27207,                0.78839,             0.00094085,             0.00094085,             0.00094085
                     24,                0.52979,                0.29637,                0.79996,                0.49987,                0.49969,                0.49799,                 0.4517,                0.43734,                 0.2656,                 0.7881,             0.00090785,             0.00090785,             0.00090785
                     25,                0.52902,                0.29545,                0.79955,                0.99982,                0.49948,                0.49823,                0.45106,                0.44387,                0.26674,                 0.7882,             0.00087484,             0.00087484,             0.00087484
                     26,                0.52818,                0.29721,                0.80058,                0.99988,                0.49973,                0.49916,                0.45095,                0.44193,                0.26535,                0.78856,             0.00084184,             0.00084184,             0.00084184
                     27,                0.53027,                0.29418,                0.80015,                0.99994,                0.49961,                0.49832,                0.45132,                0.44248,                0.26107,                 0.7879,             0.00080883,             0.00080883,             0.00080883
                     28,                0.51942,                0.28752,                0.79817,                0.49986,                0.49963,                0.49884,                 0.4507,                0.44668,                0.26084,                0.78816,             0.00077582,             0.00077582,             0.00077582
                     29,                0.52216,                0.28661,                0.79928,                    0.5,                0.49956,                0.49912,                0.45018,                0.44754,                0.25667,                0.78868,             0.00074282,             0.00074282,             0.00074282
                     30,                0.51354,                0.28229,                0.79777,                0.49986,                0.49969,                0.49993,                0.45019,                0.44375,                0.25661,                0.78738,             0.00070981,             0.00070981,             0.00070981
                     31,                0.51694,                 0.2854,                0.79853,                 0.4999,                0.49957,                0.49841,                0.45171,                 0.4392,                0.26009,                0.78785,              0.0006768,              0.0006768,              0.0006768
                     32,                0.50839,                0.27905,                0.79769,                0.49976,                0.49969,                0.50141,                0.45303,                0.44071,                 0.2585,                0.78696,              0.0006438,              0.0006438,              0.0006438
                     33,                 0.5033,                0.27804,                0.79655,                 0.4982,                0.49988,                0.50044,                0.45277,                0.43836,                0.25395,                0.78783,             0.00061079,             0.00061079,             0.00061079
                     34,                0.50664,                0.27657,                 0.7967,                0.49987,                0.49945,                0.49927,                0.45147,                0.44115,                0.24933,                0.78756,             0.00057778,             0.00057778,             0.00057778
                     35,                0.50146,                0.27546,                0.79616,                0.49565,                0.49982,                0.50331,                0.45273,                0.44393,                0.25963,                0.78892,             0.00054478,             0.00054478,             0.00054478
                     36,                0.50742,                0.27485,                0.79699,                0.49993,                0.49969,                0.50169,                0.45442,                0.43939,                0.24759,                0.78663,             0.00051177,             0.00051177,             0.00051177
                     37,                0.49489,                0.26731,                0.79556,                0.49998,                0.49957,                0.49791,                0.45274,                0.43945,                0.24366,                0.78703,             0.00047876,             0.00047876,             0.00047876
                     38,                0.49576,                0.26468,                0.79403,                0.99994,                0.49939,                0.50183,                0.45436,                0.43671,                0.24138,                 0.7874,             0.00044576,             0.00044576,             0.00044576
                     39,                0.49177,                0.26309,                0.79612,                0.49969,                0.49966,                0.50201,                0.45472,                0.43362,                0.23734,                0.78647,             0.00041275,             0.00041275,             0.00041275
                     40,                0.49301,                0.26362,                0.79579,                0.49994,                0.49936,                0.50227,                0.45366,                0.43725,                0.24147,                0.78652,             0.00037974,             0.00037974,             0.00037974
                     41,                0.47243,                 0.2588,                0.79304,                0.49994,                0.49939,                0.50087,                0.45037,                 0.4374,                0.24744,                0.78592,             0.00034674,             0.00034674,             0.00034674
                     42,                0.46493,                0.25457,                0.79242,                0.49985,                0.49963,                0.50096,                0.45449,                0.43515,                0.24419,                0.78434,             0.00031373,             0.00031373,             0.00031373
                     43,                0.46499,                0.25416,                 0.7919,                0.99982,                0.49942,                0.50374,                0.45495,                0.43399,                0.24056,                0.78675,             0.00028072,             0.00028072,             0.00028072
                     44,                0.45913,                0.24947,                 0.7901,                0.49993,                0.49951,                0.50172,                0.45325,                 0.4368,                0.24193,                0.78728,             0.00024772,             0.00024772,             0.00024772
                     45,                0.45356,                0.24585,                0.78897,                0.49988,                0.49963,                0.50248,                0.45477,                0.43318,                0.23507,                0.78606,             0.00021471,             0.00021471,             0.00021471
                     46,                0.45338,                0.24482,                 0.7899,                0.49975,                 0.4995,                0.50259,                0.45584,                0.42986,                0.23569,                0.78618,              0.0001817,              0.0001817,              0.0001817
                     47,                0.44898,                0.24014,                0.79054,                    0.5,                0.49947,                 0.5025,                 0.4552,                0.42889,                0.23153,                0.78687,              0.0001487,              0.0001487,              0.0001487
