                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.92602,                0.69844,                0.92274,                0.98674,                0.98505,                0.98867,                0.70868,                 0.9111,                0.49275,                0.92652,             0.00012162,             0.00012162,             0.00012162
                      2,                0.96237,                0.68609,                0.93219,                0.98852,                 0.9867,                0.99048,                0.71605,                0.89483,                0.47752,                0.92838,              0.0002401,              0.0002401,              0.0002401
                      3,                0.99865,                0.67852,                0.94619,                0.98666,                0.98213,                0.98938,                0.71571,                0.88748,                0.48479,                  0.924,              0.0003537,              0.0003537,              0.0003537
                      4,                 1.0099,                0.66093,                0.94337,                0.99152,                0.98493,                0.99069,                0.70783,                0.91762,                0.48324,                0.93383,             0.00034802,             0.00034802,             0.00034802
                      5,                0.96333,                0.63007,                0.93349,                0.98657,                0.98472,                 0.9915,                0.72447,                0.85515,                0.46376,                0.91854,              0.0003407,              0.0003407,              0.0003407
                      6,                0.96459,                0.61862,                0.93205,                 0.9867,                0.98578,                0.99118,                0.71981,                0.87919,                0.46819,                0.92492,             0.00033337,             0.00033337,             0.00033337
                      7,                0.95086,                0.59959,                0.92753,                 0.9862,                0.98768,                0.99213,                0.71962,                 0.8677,                0.45959,                0.92034,             0.00032604,             0.00032604,             0.00032604
                      8,                  0.959,                 0.5986,                0.93166,                0.99068,                0.98596,                0.99248,                0.75596,                0.78544,                 0.4427,                  0.899,             0.00031872,             0.00031872,             0.00031872
                      9,                0.92497,                0.57444,                 0.9201,                0.98796,                0.99015,                0.99062,                0.74407,                0.83077,                0.44892,                0.90611,             0.00031139,             0.00031139,             0.00031139
                     10,                0.90227,                0.55982,                0.91071,                0.98677,                0.98983,                0.99227,                0.75512,                0.76796,                0.44006,                0.89393,             0.00030407,             0.00030407,             0.00030407
                     11,                0.91201,                0.55596,                0.92042,                0.99053,                0.98859,                0.99283,                0.75306,                0.80508,                0.42825,                0.90365,             0.00029674,             0.00029674,             0.00029674
                     12,                0.89796,                 0.5382,                 0.9154,                0.99219,                0.98761,                0.99296,                0.76462,                0.75819,                0.41637,                0.89196,             0.00028941,             0.00028941,             0.00028941
                     13,                0.88584,                0.52874,                0.90824,                0.98894,                0.98588,                0.99167,                0.73169,                0.85072,                0.43202,                0.90911,             0.00028209,             0.00028209,             0.00028209
