                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.6251,                 16.223,                0.76024,                0.92655,                0.39269,                0.74571,                0.26814,                 2.6036,                 1.9107,                0.73084,               0.072959,              0.0019916,              0.0019916
                      2,                 2.3367,                0.98699,                0.74202,                0.52529,                0.78599,                0.74168,                0.26477,                 2.6594,                  16.08,                0.74571,               0.045357,              0.0038826,              0.0038826
                      3,                 2.2914,                0.92721,                0.74599,                0.80295,                0.59144,                 0.6642,                0.25717,                 2.5962,                  2.507,                0.73984,               0.017622,              0.0056402,              0.0056402
                      4,                 2.1973,                0.89558,                0.73466,                0.79946,                0.68872,                0.77887,                0.32497,                 2.2496,                 5.5442,                0.72307,               0.006182,               0.006182,               0.006182
                      5,                  2.107,                0.86877,                0.73185,                0.83623,                0.79767,                0.84003,                0.35981,                 2.2701,                 1.1071,                0.73099,               0.005956,               0.005956,               0.005956
                      6,                 2.0286,                0.79016,                0.73129,                0.93742,                0.81606,                0.89685,                0.39019,                 2.0519,                 1.7008,                0.70866,                0.00573,                0.00573,                0.00573
                      7,                 2.1215,                0.73134,                0.72048,                  0.906,                0.85992,                 0.9226,                0.41919,                 1.9255,                 1.3591,                0.69867,               0.005504,               0.005504,               0.005504
                      8,                 1.9903,                0.73919,                0.72203,                0.92189,                0.87261,                0.92244,                0.45322,                 1.9168,                0.81854,                0.71011,               0.005278,               0.005278,               0.005278
                      9,                  1.928,                0.69921,                0.71997,                0.91837,                0.92996,                0.95707,                0.49959,                  1.797,                0.72841,                0.70286,               0.005052,               0.005052,               0.005052
                     10,                 1.8703,                0.66771,                 0.7103,                0.94805,                0.90272,                0.95002,                0.57127,                 1.5943,                0.64062,                0.69563,               0.004826,               0.004826,               0.004826
                     11,                 1.8619,                0.64669,                0.71819,                0.97391,                0.89105,                0.95398,                0.56171,                 1.5181,                0.62474,                0.70097,                 0.0046,                 0.0046,                 0.0046
                     12,                  1.962,                0.67935,                0.72189,                0.96046,                0.85056,                0.94119,                0.47942,                 1.7819,                0.68966,                0.69826,               0.004374,               0.004374,               0.004374
                     13,                 1.9004,                0.65722,                0.71605,                0.88463,                0.86521,                  0.908,                0.36835,                 2.4397,                0.70929,                0.73025,               0.004148,               0.004148,               0.004148
                     14,                 1.8346,                0.61274,                0.71783,                0.97442,                 0.9144,                0.97185,                0.54629,                 1.4257,                0.60536,                0.69079,               0.003922,               0.003922,               0.003922
                     15,                 1.7351,                 0.5775,                0.71168,                0.93824,                0.88668,                0.93979,                0.42512,                 1.9975,                0.66447,                0.70844,               0.003696,               0.003696,               0.003696
                     16,                 1.8088,                0.62973,                  0.704,                0.95494,                0.93385,                0.97168,                0.57637,                 1.5037,                0.54983,                0.69044,                0.00347,                0.00347,                0.00347
                     17,                 1.6762,                0.57822,                0.70429,                0.95702,                0.91829,                 0.9724,                 0.4867,                 1.8622,                0.60271,                 0.7023,               0.003244,               0.003244,               0.003244
                     18,                 1.7624,                 0.5737,                0.70768,                0.98006,                0.91829,                0.96593,                0.57928,                 1.5228,                0.56034,                0.69231,               0.003018,               0.003018,               0.003018
                     19,                 1.7368,                   0.57,                0.70405,                0.95931,                0.92607,                0.96685,                0.50649,                  1.765,                0.58742,                0.69467,               0.002792,               0.002792,               0.002792
                     20,                 1.6651,                0.53418,                0.70631,                0.96128,                0.93385,                0.96924,                0.54459,                  1.649,                0.54013,                0.69065,               0.002566,               0.002566,               0.002566
                     21,                 1.6514,                0.55422,                0.70304,                0.96786,                0.93734,                0.97105,                0.56431,                 1.4674,                0.55149,                0.68343,                0.00234,                0.00234,                0.00234
                     22,                 1.6162,                0.52344,                0.69741,                0.96376,                0.94163,                0.95906,                0.52836,                 1.5456,                0.55708,                 0.6879,               0.002114,               0.002114,               0.002114
                     23,                 1.6535,                0.54957,                0.71044,                0.96666,                 0.9144,                0.96197,                0.56617,                 1.4714,                 0.5772,                0.68587,               0.001888,               0.001888,               0.001888
                     24,                  1.639,                0.52789,                0.70867,                0.94984,                0.92607,                0.96329,                0.54557,                 1.5583,                0.58023,                0.68777,               0.001662,               0.001662,               0.001662
                     25,                 1.6214,                0.49778,                0.70042,                0.97466,                0.93385,                0.97205,                0.52622,                 1.6515,                0.54787,                0.68842,               0.001436,               0.001436,               0.001436
                     26,                 1.5831,                0.49582,                0.70238,                0.95941,                0.95331,                0.97378,                0.54981,                 1.5154,                 0.5239,                0.68813,                0.00121,                0.00121,                0.00121
                     27,                 1.5436,                0.48574,                0.69928,                0.97971,                0.93952,                0.97335,                0.60415,                 1.3216,                0.47842,                0.68229,             0.00098399,             0.00098399,             0.00098399
                     28,                 1.4735,                 0.4651,                0.69518,                0.97569,                0.93714,                0.96739,                0.59549,                 1.4126,                0.49626,                0.68069,             0.00075799,             0.00075799,             0.00075799
                     29,                 1.5129,                0.46453,                0.69298,                0.97848,                0.94553,                0.96626,                0.55485,                 1.3836,                0.51519,                0.68457,             0.00053199,             0.00053199,             0.00053199
                     30,                 1.4672,                0.44945,                0.69846,                0.97207,                 0.9478,                0.97677,                0.57858,                 1.3865,                0.46756,                0.68447,             0.00030599,             0.00030599,             0.00030599
