                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3143,                 42.558,                 1.1072,                0.95873,                0.77278,                0.85136,                0.41769,                 1.1151,                 11.016,                 1.0193,             0.00058925,             0.00058925,             0.00058925
                      2,                 1.1864,                 20.992,                  1.073,                0.93606,                0.79129,                0.86009,                0.41205,                 1.1604,                  3.527,                 1.0317,              0.0011594,              0.0011594,              0.0011594
                      3,                 1.1648,                 8.4122,                 1.0709,                  0.943,                0.84615,                0.91304,                0.52021,                 0.9062,                 1.0742,                 1.0035,               0.001706,               0.001706,               0.001706
                      4,                 1.1379,                 3.4011,                 1.0704,                0.94109,                0.85447,                 0.9209,                0.52378,                0.93418,                0.84843,                 1.0046,              0.0018812,              0.0018812,              0.0018812
                      5,                 1.0911,                 2.0508,                 1.0594,                0.94889,                0.87734,                0.95639,                0.54618,                0.89226,                0.87519,                0.99451,              0.0018416,              0.0018416,              0.0018416
                      6,                 1.0613,                 1.5137,                 1.0449,                0.92875,                0.85655,                0.92615,                0.51709,                0.94698,                0.84223,                 1.0146,              0.0018019,              0.0018019,              0.0018019
                      7,                  1.025,                 1.2382,                 1.0455,                0.97697,                0.87942,                0.95079,                0.55737,                0.88899,                0.76992,                0.99329,              0.0017623,              0.0017623,              0.0017623
                      8,                0.98853,                 1.0513,                 1.0434,                0.93589,                0.89189,                0.94507,                0.51098,                 0.9558,                0.76154,                0.99587,              0.0017227,              0.0017227,              0.0017227
                      9,                0.96695,                0.96306,                 1.0281,                 0.9791,                0.89397,                0.95397,                0.59512,                0.82357,                0.81493,                0.99227,              0.0016831,              0.0016831,              0.0016831
                     10,                0.96098,                0.88121,                 1.0414,                0.92673,                0.89405,                0.94569,                0.42634,                 1.1148,                0.80335,                 1.0157,              0.0016435,              0.0016435,              0.0016435
                     11,                0.94914,                0.87655,                 1.0281,                0.93861,                0.92188,                0.96655,                0.57152,                  0.831,                0.78312,                0.98665,              0.0016039,              0.0016039,              0.0016039
                     12,                0.98512,                0.81573,                 1.0369,                0.97053,                0.91476,                0.95904,                0.59804,                 0.8056,                0.73224,                0.99162,              0.0015643,              0.0015643,              0.0015643
                     13,                0.93129,                0.79873,                 1.0334,                0.97203,                0.93921,                0.97263,                0.59195,                0.82493,                 0.6747,                0.98749,              0.0015247,              0.0015247,              0.0015247
                     14,                0.91801,                0.77451,                 1.0387,                0.93139,                0.93141,                0.95745,                 0.5271,                0.89922,                0.69475,                0.98837,              0.0014851,              0.0014851,              0.0014851
                     15,                0.91085,                 0.7211,                 1.0321,                0.94729,                0.93407,                0.97207,                0.62036,                0.77463,                0.71525,                0.98461,              0.0014455,              0.0014455,              0.0014455
                     16,                0.91233,                0.73462,                  1.032,                0.94075,                 0.8913,                0.95695,                0.52714,                0.90145,                0.72746,                0.99204,              0.0014058,              0.0014058,              0.0014058
                     17,                0.88333,                0.68471,                 1.0279,                0.95236,                0.94802,                0.97144,                0.59187,                0.79184,                0.64583,                0.98086,              0.0013662,              0.0013662,              0.0013662
                     18,                0.89065,                0.68158,                 1.0218,                0.95909,                0.92599,                0.96621,                0.56276,                0.85293,                0.68069,                0.98771,              0.0013266,              0.0013266,              0.0013266
                     19,                0.89799,                 0.7091,                 1.0281,                0.96345,                0.94387,                0.97804,                0.62672,                0.75889,                0.65903,                0.97919,               0.001287,               0.001287,               0.001287
                     20,                0.88463,                0.65412,                 1.0246,                0.97855,                0.94865,                0.97914,                0.61877,                0.75734,                0.60374,                0.98097,              0.0012474,              0.0012474,              0.0012474
                     21,                0.86032,                0.63952,                 1.0164,                 0.9655,                0.94595,                0.97695,                0.64134,                 0.7732,                0.64706,                0.98059,              0.0012078,              0.0012078,              0.0012078
                     22,                0.86174,                0.63586,                 1.0277,                0.96573,                0.94595,                0.97149,                0.60128,                 0.7915,                0.59325,                0.98255,              0.0011682,              0.0011682,              0.0011682
                     23,                0.84115,                0.62226,                 1.0185,                0.97547,                0.94595,                0.97233,                0.64405,                0.73841,                0.62591,                0.97868,              0.0011286,              0.0011286,              0.0011286
                     24,                0.83501,                0.60334,                 1.0213,                0.96405,                0.94767,                0.98067,                0.60194,                0.81435,                0.60415,                 0.9851,               0.001089,               0.001089,               0.001089
                     25,                0.82363,                0.60042,                 1.0184,                0.97202,                0.96258,                0.98166,                0.62973,                0.71695,                 0.6152,                0.98097,              0.0010494,              0.0010494,              0.0010494
                     26,                0.83968,                0.60656,                 1.0179,                 0.9892,                0.95178,                0.97537,                0.64796,                0.71917,                0.62081,                0.97792,              0.0010097,              0.0010097,              0.0010097
                     27,                0.81392,                0.58071,                  1.021,                0.97198,                0.94387,                0.98398,                0.62842,                0.73684,                 0.6003,                0.97852,             0.00097013,             0.00097013,             0.00097013
                     28,                0.81694,                0.57272,                 1.0179,                0.97038,                0.95345,                0.98187,                 0.6077,                0.79078,                0.58755,                 0.9827,             0.00093052,             0.00093052,             0.00093052
                     29,                0.82017,                0.56725,                  1.017,                0.97438,                 0.9501,                0.98265,                0.64347,                0.74112,                0.56271,                0.98151,             0.00089091,             0.00089091,             0.00089091
                     30,                0.80542,                0.55634,                 1.0169,                0.98471,                0.96466,                0.98584,                0.68694,                 0.6631,                0.56095,                0.97468,              0.0008513,              0.0008513,              0.0008513
                     31,                0.80303,                0.55515,                 1.0168,                0.98681,                0.95842,                0.98673,                0.66004,                0.72883,                0.59039,                0.97775,             0.00081169,             0.00081169,             0.00081169
                     32,                0.78689,                0.55875,                 1.0157,                0.98298,                0.96039,                0.98357,                0.63516,                0.75115,                0.61707,                0.97941,             0.00077208,             0.00077208,             0.00077208
                     33,                0.79931,                  0.557,                 1.0146,                0.97655,                0.95842,                0.98697,                0.66621,                 0.7194,                0.59334,                0.97649,             0.00073247,             0.00073247,             0.00073247
                     34,                0.77251,                0.53804,                 1.0116,                0.97879,                0.95634,                0.98537,                0.67528,                 0.6988,                0.57593,                0.97488,             0.00069286,             0.00069286,             0.00069286
                     35,                0.76159,                0.53918,                 1.0067,                0.98091,                0.96144,                0.98574,                0.69573,                0.65744,                0.58172,                0.97162,             0.00065325,             0.00065325,             0.00065325
                     36,                0.76686,                0.53235,                 1.0111,                 0.9849,                0.94939,                0.98483,                0.67626,                0.69355,                0.56613,                0.97353,             0.00061364,             0.00061364,             0.00061364
                     37,                0.76821,                0.53779,                 1.0055,                0.97767,                0.96466,                0.98618,                0.67717,                0.70721,                 0.5784,                0.97364,             0.00057403,             0.00057403,             0.00057403
                     38,                0.76106,                0.53404,                 1.0106,                0.97084,                0.95634,                0.98667,                 0.6375,                0.74044,                0.57357,                0.97979,             0.00053442,             0.00053442,             0.00053442
                     39,                0.76858,                0.52775,                  1.013,                0.98285,                0.95307,                0.98278,                0.68514,                0.63948,                0.56586,                 0.9724,              0.0004948,              0.0004948,              0.0004948
                     40,                0.74947,                0.51646,                 1.0038,                0.97965,                 0.9605,                0.98878,                0.68868,                0.66369,                0.56562,                0.97164,             0.00045519,             0.00045519,             0.00045519
                     41,                0.74196,                0.53008,                 1.0184,                0.96393,                 0.9605,                0.98577,                0.67501,                0.70186,                0.57485,                0.97714,             0.00041558,             0.00041558,             0.00041558
                     42,                 0.7254,                 0.5309,                 1.0133,                 0.9744,                0.97089,                0.98947,                0.64924,                0.73396,                0.58357,                0.97772,             0.00037597,             0.00037597,             0.00037597
                     43,                0.72548,                0.50477,                 1.0029,                0.98322,                0.97437,                0.99123,                0.68701,                0.65819,                0.53118,                0.97102,             0.00033636,             0.00033636,             0.00033636
                     44,                 0.7238,                0.51103,                 1.0024,                0.98853,                0.96466,                0.98957,                0.67908,                0.67641,                0.53838,                0.97439,             0.00029675,             0.00029675,             0.00029675
                     45,                0.70933,                0.50922,                 1.0028,                0.98091,                0.96158,                0.98867,                0.70005,                 0.6656,                0.54978,                0.97549,             0.00025714,             0.00025714,             0.00025714
                     46,                0.72198,                0.49277,                 1.0062,                0.98914,                0.96258,                0.98901,                0.69579,                0.66746,                0.54459,                0.97578,             0.00021753,             0.00021753,             0.00021753
                     47,                0.70552,                0.49195,                 1.0102,                0.98313,                0.96881,                0.99244,                0.67893,                0.68536,                0.54854,                0.97521,             0.00017792,             0.00017792,             0.00017792
                     48,                0.68772,                0.47708,                  1.012,                0.97436,                0.97713,                0.99093,                0.67659,                0.70182,                0.54661,                0.97605,             0.00013831,             0.00013831,             0.00013831
                     49,                0.68858,                0.49108,                 1.0114,                0.98314,                0.97004,                0.98916,                0.69326,                0.68068,                0.55725,                0.97611,             9.8701e-05,             9.8701e-05,             9.8701e-05
