                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.8505,                 14.994,                0.83562,                0.82386,                 0.5642,                0.72197,                0.33574,                 2.2573,                 3.2977,                 0.7701,               0.071635,              0.0025169,              0.0025169
                      2,                  2.543,                  1.026,                0.80451,                0.63436,                0.50973,                0.52598,                0.17606,                 3.2717,                 1.6288,                0.83521,               0.042652,              0.0049065,              0.0049065
                      3,                 2.2376,                0.89812,                0.77045,                0.89116,                0.50973,                0.69865,                0.25787,                 2.5607,                 77.414,                0.77626,                 0.0135,              0.0071276,              0.0071276
                      4,                 2.2784,                0.91492,                0.77337,                0.89296,                0.81148,                0.89307,                0.39666,                 2.2215,                 3.0814,                0.75094,               0.007344,               0.007344,               0.007344
                      5,                 2.0769,                0.87057,                0.76004,                0.81345,                0.78047,                0.83929,                0.42239,                 1.9599,                 3.1424,                0.74515,              0.0070754,              0.0070754,              0.0070754
                      6,                 2.0748,                0.81369,                0.76434,                0.79591,                 0.8677,                0.84095,                0.43161,                 1.8708,                0.99677,                  0.745,              0.0068067,              0.0068067,              0.0068067
                      7,                 2.0055,                0.77079,                0.75875,                0.93173,                0.85992,                0.91385,                0.48512,                 1.7681,                0.90874,                0.73515,               0.006538,               0.006538,               0.006538
                      8,                 1.9571,                0.71004,                0.75995,                0.87659,                0.80149,                 0.8693,                0.36497,                  2.134,                0.90147,                 0.7606,              0.0062694,              0.0062694,              0.0062694
                      9,                 2.0031,                0.69502,                0.75962,                0.95099,                 0.8716,                0.93142,                   0.51,                 1.5765,                0.64853,                0.73098,              0.0060007,              0.0060007,              0.0060007
                     10,                 1.8701,                0.65613,                0.75796,                0.92533,                0.86789,                0.92966,                0.50497,                 1.7681,                0.70345,                0.74103,               0.005732,               0.005732,               0.005732
                     11,                  1.888,                 0.6619,                0.75849,                0.93375,                 0.8716,                0.94044,                0.43228,                 1.8614,                 1.1763,                0.73744,              0.0054634,              0.0054634,              0.0054634
                     12,                 1.8884,                0.64308,                0.75631,                0.95037,                0.81953,                0.92232,                0.41233,                 2.0615,                0.75983,                 0.7413,              0.0051947,              0.0051947,              0.0051947
                     13,                 1.8034,                0.62431,                0.74954,                0.96929,                0.92218,                0.97015,                0.53874,                 1.5547,                0.60255,                0.73384,              0.0049261,              0.0049261,              0.0049261
                     14,                 1.7828,                0.60547,                0.74069,                 0.9614,                0.87219,                0.94908,                0.51185,                 1.6702,                0.62567,                0.73209,              0.0046574,              0.0046574,              0.0046574
                     15,                 1.8346,                0.63443,                0.74824,                0.95764,                0.87956,                0.95185,                 0.5392,                 1.5416,                0.59473,                0.72965,              0.0043887,              0.0043887,              0.0043887
                     16,                 1.7386,                0.60809,                0.74236,                0.95894,                0.90881,                0.95792,                0.46161,                  1.902,                0.61289,                0.73787,              0.0041201,              0.0041201,              0.0041201
                     17,                 1.7755,                0.59547,                0.74916,                0.96828,                0.91051,                0.97104,                0.52998,                 1.5864,                0.56359,                0.72846,              0.0038514,              0.0038514,              0.0038514
                     18,                 1.7471,                0.57644,                0.74517,                0.96762,                0.90272,                0.96021,                0.58876,                 1.4263,                0.64979,                0.72252,              0.0035827,              0.0035827,              0.0035827
                     19,                 1.7492,                0.56768,                0.74837,                0.94068,                0.92551,                0.96026,                 0.5081,                 1.6518,                0.60862,                 0.7284,              0.0033141,              0.0033141,              0.0033141
                     20,                 1.6643,                0.55912,                0.74402,                0.94817,                0.93385,                0.96956,                 0.5756,                 1.4031,                 0.5249,                0.72444,              0.0030454,              0.0030454,              0.0030454
                     21,                 1.5447,                 0.5324,                0.74019,                0.96072,                0.91051,                0.95766,                0.55561,                 1.4348,                0.62097,                0.72186,              0.0027768,              0.0027768,              0.0027768
                     22,                 1.5745,                0.51219,                0.74498,                0.95039,                0.92218,                0.96044,                0.55407,                 1.4902,                0.57098,                0.72526,              0.0025081,              0.0025081,              0.0025081
                     23,                 1.6302,                 0.5433,                0.73057,                0.97489,                 0.9144,                0.96592,                0.56834,                 1.3389,                0.57114,                0.71463,              0.0022394,              0.0022394,              0.0022394
                     24,                 1.6066,                0.55922,                0.73944,                 0.9604,                0.92218,                0.96542,                0.53794,                 1.6287,                0.55824,                0.72733,              0.0019708,              0.0019708,              0.0019708
                     25,                 1.5424,                0.50697,                0.73729,                 0.9366,                0.91965,                0.95203,                0.41933,                 1.9818,                0.59738,                0.73717,              0.0017021,              0.0017021,              0.0017021
                     26,                 1.5841,                0.49855,                0.73661,                0.96333,                0.92002,                0.97017,                0.50118,                 1.7455,                0.53187,                0.72826,              0.0014334,              0.0014334,              0.0014334
                     27,                 1.5904,                0.48622,                0.74913,                0.95276,                0.94169,                0.97588,                0.56747,                 1.4619,                0.51349,                0.72206,              0.0011648,              0.0011648,              0.0011648
                     28,                 1.5152,                0.48814,                0.73966,                0.97205,                0.94741,                0.97806,                0.59085,                 1.3465,                0.49582,                0.71546,             0.00089613,             0.00089613,             0.00089613
                     29,                  1.511,                0.45907,                 0.7301,                0.95354,                0.94553,                0.97581,                0.61407,                 1.2872,                0.47576,                0.71862,             0.00062746,             0.00062746,             0.00062746
                     30,                 1.4726,                0.44732,                0.73032,                0.95786,                0.94942,                0.97658,                0.60499,                 1.2592,                0.47533,                0.71712,              0.0003588,              0.0003588,              0.0003588
