                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4295,                0.55485,                0.78143,                0.93734,                0.89494,                0.95019,                0.48133,                  1.585,                 0.6832,                0.78366,               0.069295,              0.0029849,              0.0029849
                      2,                 1.5905,                0.67889,                0.80581,                 0.7934,                0.72763,                0.79056,                0.34497,                 1.8354,                  1.491,                0.79323,               0.037904,              0.0058187,              0.0058187
                      3,                 1.6845,                 0.7208,                0.79305,                0.86668,                0.70828,                0.81245,                0.47102,                 1.3763,                 1.1065,                0.77368,              0.0082752,              0.0082752,              0.0082752
                      4,                 1.6413,                0.72107,                0.80709,                0.85543,                0.80934,                 0.8967,                0.51737,                 1.2814,                 1.3556,                0.76864,              0.0079829,              0.0079829,              0.0079829
                      5,                 1.6533,                0.68408,                0.80254,                0.85098,                0.84433,                0.87188,                0.45854,                 1.4798,                 1.1639,                0.78394,              0.0076905,              0.0076905,              0.0076905
                      6,                 1.6021,                0.67992,                0.80802,                0.81827,                0.68872,                0.78006,                0.35977,                 1.7145,                  1.028,                0.79167,              0.0073981,              0.0073981,              0.0073981
                      7,                  1.523,                0.61183,                0.79425,                0.99079,                0.89105,                0.96883,                0.54857,                  1.269,                0.56365,                0.77041,              0.0071057,              0.0071057,              0.0071057
                      8,                 1.5162,                0.61152,                0.80419,                0.95604,                0.87549,                0.94117,                0.56227,                 1.4005,                0.65092,                0.77776,              0.0068133,              0.0068133,              0.0068133
                      9,                 1.5349,                0.64392,                0.80366,                0.94373,                0.85603,                0.94324,                0.54254,                 1.3146,                0.57838,                0.77019,               0.006521,               0.006521,               0.006521
                     10,                 1.4877,                0.62156,                0.78957,                 0.9517,                0.93385,                0.97083,                0.55885,                 1.3388,                0.62724,                0.77215,              0.0062286,              0.0062286,              0.0062286
                     11,                 1.4841,                0.58327,                0.79794,                0.96955,                0.86714,                0.95982,                0.54764,                 1.2934,                0.59793,                0.77803,              0.0059362,              0.0059362,              0.0059362
                     12,                 1.4576,                0.57342,                0.79112,                0.94726,                0.87938,                0.94424,                0.53638,                 1.3581,                 0.6391,                0.77963,              0.0056438,              0.0056438,              0.0056438
                     13,                 1.4064,                0.54152,                0.79743,                0.94045,                0.92169,                0.96201,                0.55923,                 1.2627,                0.50885,                0.77267,              0.0053514,              0.0053514,              0.0053514
                     14,                 1.4893,                0.58017,                0.79229,                0.92755,                0.88327,                0.96246,                0.54058,                 1.3363,                0.58757,                0.77845,              0.0050591,              0.0050591,              0.0050591
                     15,                 1.3673,                0.53498,                0.78422,                0.95189,                0.92388,                0.96241,                0.54917,                  1.347,                0.54101,                 0.7725,              0.0047667,              0.0047667,              0.0047667
                     16,                 1.3848,                0.53327,                0.78899,                0.97062,                0.93385,                  0.977,                0.57011,                 1.2026,                 0.5047,                 0.7641,              0.0044743,              0.0044743,              0.0044743
                     17,                 1.3592,                0.51691,                0.78665,                0.96448,                0.95102,                0.97998,                0.61527,                 1.0799,                 0.4799,                0.76366,              0.0041819,              0.0041819,              0.0041819
                     18,                 1.3578,                0.50618,                0.79742,                0.96465,                0.95575,                0.97546,                0.59954,                 1.1758,                0.49013,                0.76613,              0.0038895,              0.0038895,              0.0038895
                     19,                 1.3538,                0.49546,                0.78333,                0.96441,                0.94894,                0.97589,                0.58896,                 1.2959,                0.46548,                0.76863,              0.0035972,              0.0035972,              0.0035972
                     20,                 1.2766,                 0.4683,                 0.7845,                0.96325,                0.89883,                0.97402,                0.53835,                 1.3025,                 0.5481,                0.77494,              0.0033048,              0.0033048,              0.0033048
                     21,                 1.2633,                0.48945,                0.78233,                0.97179,                0.93816,                0.97088,                0.57544,                 1.1848,                0.53292,                0.76453,              0.0030124,              0.0030124,              0.0030124
                     22,                 1.2742,                0.48293,                0.78621,                0.96269,                0.92996,                0.97125,                0.61359,                 1.1408,                0.47645,                0.76704,                0.00272,                0.00272,                0.00272
                     23,                 1.3144,                0.48486,                0.79643,                0.94609,                0.95609,                0.97724,                0.59043,                 1.1544,                0.44987,                0.76904,              0.0024276,              0.0024276,              0.0024276
                     24,                 1.2855,                0.49266,                0.78343,                0.97536,                0.92421,                 0.9728,                0.52311,                 1.3697,                 0.5519,                0.77709,              0.0021353,              0.0021353,              0.0021353
                     25,                 1.2279,                0.46138,                0.78141,                0.98387,                0.94935,                0.98005,                  0.587,                 1.2164,                0.48467,                0.76658,              0.0018429,              0.0018429,              0.0018429
                     26,                 1.2289,                0.43799,                0.78446,                0.98782,                0.94684,                0.98525,                0.62304,                 1.1337,                0.45186,                0.76612,              0.0015505,              0.0015505,              0.0015505
                     27,                 1.2014,                0.43221,                0.78596,                0.97765,                0.96498,                0.98462,                0.63232,                 1.0381,                0.43225,                0.75972,              0.0012581,              0.0012581,              0.0012581
                     28,                 1.1504,                0.42156,                0.77512,                0.98261,                0.94942,                0.98547,                0.67388,                0.95052,                0.40507,                0.75733,             0.00096574,             0.00096574,             0.00096574
                     29,                 1.1518,                0.42028,                0.77187,                0.97605,                0.95165,                0.98332,                0.63611,                 1.0966,                0.45585,                0.76154,             0.00067336,             0.00067336,             0.00067336
                     30,                 1.1209,                0.39529,                0.77448,                0.97092,                0.96109,                0.98509,                0.62024,                 1.1303,                0.43893,                0.76212,             0.00038098,             0.00038098,             0.00038098
