                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8752,                 1.7532,                0.82749,                0.51014,                0.19455,                0.23344,                0.12224,                 1.4695,                0.51882,                0.79241,             0.00065766,             0.00065766,             0.00065766
                      2,                 1.6535,                0.98654,                0.80774,                0.88809,                0.62257,                0.72036,                0.37551,                 1.6757,                0.24603,                0.80941,              0.0013112,              0.0013112,              0.0013112
                      3,                 1.6986,                 0.6219,                0.81427,                0.82611,                0.68093,                0.74836,                0.40995,                 1.5326,                0.28154,                0.79865,              0.0019516,              0.0019516,              0.0019516
                      4,                 1.6868,                0.36692,                 0.8148,                0.91555,                 0.6965,                0.80625,                0.43806,                 1.5013,                0.10459,                0.79448,              0.0019406,              0.0019406,              0.0019406
                      5,                 1.5691,                0.23819,                0.80051,                0.87572,                0.75486,                0.82566,                0.46934,                 1.3724,                0.03925,                0.79036,              0.0019208,              0.0019208,              0.0019208
                      6,                  1.532,                0.16036,                0.79673,                 0.9538,                0.77821,                0.86181,                0.51951,                 1.2351,                0.03618,                  0.784,               0.001901,               0.001901,               0.001901
                      7,                 1.4385,                0.12345,                0.78971,                0.91589,                0.74708,                0.83836,                0.47235,                 1.4284,                0.05394,                0.79228,              0.0018812,              0.0018812,              0.0018812
                      8,                 1.4512,                0.10007,                0.79222,                0.95317,                0.79205,                0.88513,                0.52076,                 1.3157,                0.03471,                0.78234,              0.0018614,              0.0018614,              0.0018614
                      9,                 1.5058,                0.08413,                0.78798,                0.92159,                0.82318,                0.88601,                0.51554,                 1.3736,                0.03295,                0.79043,              0.0018416,              0.0018416,              0.0018416
                     10,                 1.4568,                0.07206,                0.78868,                0.92253,                0.74135,                 0.8744,                 0.5274,                 1.2607,                0.03747,                0.78522,              0.0018218,              0.0018218,              0.0018218
