                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.78264,                 1.0129,                0.84376,                0.94051,                0.74506,                  0.804,                0.59119,                 0.5757,                0.47669,                0.80549,             0.00055297,             0.00055297,             0.00055297
                      2,                 0.7065,                 0.5838,                0.83094,                0.95047,                0.81387,                0.85007,                0.59962,                0.57424,                0.41217,                0.80618,              0.0010867,              0.0010867,              0.0010867
                      3,                0.67678,                0.47877,                0.82381,                0.95465,                0.82965,                0.86236,                0.62393,                0.52921,                0.37236,                0.80225,              0.0015984,              0.0015984,              0.0015984
                      4,                0.64398,                0.42394,                0.82061,                0.97708,                0.83543,                0.87158,                0.64185,                 0.5196,                0.36332,                0.79857,               0.001568,               0.001568,               0.001568
                      5,                0.62712,                0.39369,                0.81692,                0.97275,                0.82393,                0.86871,                0.64572,                0.52546,                0.35099,                0.79948,               0.001535,               0.001535,               0.001535
                      6,                0.60558,                0.36456,                0.81327,                0.95295,                0.85714,                0.88126,                0.65412,                0.49965,                0.32754,                0.79606,               0.001502,               0.001502,               0.001502
                      7,                0.59326,                0.35025,                0.81216,                0.96643,                0.85001,                0.88233,                 0.6654,                0.46529,                0.30351,                0.79104,               0.001469,               0.001469,               0.001469
                      8,                0.57345,                 0.3324,                0.80874,                0.97463,                0.85786,                0.88961,                0.68092,                  0.471,                0.30593,                0.79063,               0.001436,               0.001436,               0.001436
                      9,                 0.5817,                0.33672,                 0.8109,                0.97962,                0.85028,                0.88704,                0.68654,                0.47191,                0.30269,                0.79155,              0.0014029,              0.0014029,              0.0014029
                     10,                0.57366,                0.33105,                0.80911,                0.96998,                0.86635,                0.89678,                0.68834,                0.45236,                0.29359,                0.78752,              0.0013699,              0.0013699,              0.0013699
                     11,                0.55474,                0.31394,                 0.8058,                0.97643,                0.86612,                0.89379,                0.68236,                0.45711,                0.28617,                0.78754,              0.0013369,              0.0013369,              0.0013369
                     12,                0.55232,                0.31066,                0.80536,                0.94501,                0.85927,                0.89239,                0.68131,                0.45627,                0.28287,                0.78759,              0.0013039,              0.0013039,              0.0013039
                     13,                 0.5774,                0.32374,                0.80765,                0.96791,                 0.8716,                0.90217,                0.69986,                0.45959,                0.28333,                0.79048,              0.0012709,              0.0012709,              0.0012709
                     14,                0.53975,                0.30349,                0.80347,                0.94978,                0.86951,                0.89627,                 0.6965,                0.45332,                0.28225,                0.78757,              0.0012379,              0.0012379,              0.0012379
                     15,                0.54112,                0.30346,                0.80325,                0.96318,                0.86834,                0.90526,                0.71706,                0.44424,                0.27145,                0.78549,              0.0012049,              0.0012049,              0.0012049
                     16,                0.53493,                0.29417,                0.80236,                0.94956,                0.87272,                0.89822,                0.69875,                0.44484,                0.27474,                0.78638,              0.0011719,              0.0011719,              0.0011719
                     17,                0.53126,                 0.2908,                 0.8018,                0.96585,                 0.8746,                0.90322,                0.70668,                0.43937,                0.27052,                0.78611,              0.0011389,              0.0011389,              0.0011389
                     18,                0.53125,                0.29156,                0.80141,                0.95953,                 0.8819,                0.91306,                0.71057,                0.43397,                0.26248,                0.78431,              0.0011059,              0.0011059,              0.0011059
                     19,                0.53063,                0.28694,                0.80091,                0.96908,                 0.8756,                0.90992,                0.71254,                0.42659,                0.25893,                0.78364,              0.0010729,              0.0010729,              0.0010729
                     20,                0.51771,                0.28021,                0.79961,                 0.9794,                 0.8717,                0.91586,                 0.7178,                 0.4227,                0.25854,                0.78341,              0.0010399,              0.0010399,              0.0010399
                     21,                0.51638,                0.27804,                0.79953,                0.95287,                0.88321,                0.91225,                 0.7189,                0.42845,                0.25582,                0.78461,              0.0010069,              0.0010069,              0.0010069
                     22,                0.51493,                0.27885,                 0.7991,                 0.9621,                0.88772,                0.91283,                0.71382,                0.42306,                0.25484,                 0.7842,             0.00097386,             0.00097386,             0.00097386
                     23,                0.51177,                 0.2752,                0.79964,                0.97288,                0.87395,                0.91174,                0.71553,                0.42041,                0.25465,                0.78331,             0.00094085,             0.00094085,             0.00094085
                     24,                 0.5113,                0.27617,                0.79841,                  0.967,                0.88986,                0.91714,                  0.713,                0.42036,                0.25403,                0.78285,             0.00090785,             0.00090785,             0.00090785
                     25,                  0.508,                0.27136,                0.79803,                0.97272,                0.89101,                0.92127,                0.72821,                0.41456,                0.25038,                0.78273,             0.00087484,             0.00087484,             0.00087484
                     26,                0.50516,                 0.2681,                0.79814,                0.98047,                 0.8827,                0.92387,                0.71803,                0.41836,                0.25079,                0.78346,             0.00084184,             0.00084184,             0.00084184
                     27,                0.50233,                0.26652,                0.79788,                 0.9862,                0.88465,                0.91999,                 0.7244,                0.41113,                0.24503,                0.78232,             0.00080883,             0.00080883,             0.00080883
                     28,                0.49711,                0.26314,                0.79673,                0.96112,                 0.8914,                 0.9192,                0.72815,                0.40638,                0.23923,                0.78138,             0.00077582,             0.00077582,             0.00077582
