                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.9626,                 20.523,                0.89974,                0.00017,                0.01946,                  4e-05,                  2e-05,                0.16699,                    inf,                0.07873,             0.00063027,             0.00063027,             0.00063027
                      2,                 2.0929,                 2.1807,                0.90129,                0.05495,                0.59922,                0.04578,                0.01588,                 1.7873,                 69.592,                0.84331,              0.0012613,              0.0012613,              0.0012613
                      3,                 2.0435,                 1.5878,                0.90787,                0.15393,                0.56031,                0.11086,                0.03581,                  1.639,                 19.223,                0.79826,              0.0018882,              0.0018882,              0.0018882
                      4,                 2.1577,                 1.3709,                0.91251,                0.84209,                0.64327,                0.73472,                0.24644,                 1.6327,                 1.0705,                0.83387,              0.0019802,              0.0019802,              0.0019802
                      5,                 1.8943,                 1.0886,                0.88614,                0.81779,                 0.6537,                0.74654,                0.28342,                  1.453,                0.99469,                0.83257,              0.0019736,              0.0019736,              0.0019736
                      6,                 1.8738,                 1.0094,                0.88932,                0.72787,                0.45793,                0.60774,                0.24387,                 1.4432,                 1.1975,                0.82519,               0.001967,               0.001967,               0.001967
                      7,                 1.6786,                0.92376,                0.87024,                0.84918,                0.67315,                0.76523,                0.33407,                 1.4064,                0.87643,                0.83036,              0.0019604,              0.0019604,              0.0019604
                      8,                 1.6035,                0.85864,                0.86694,                0.90784,                 0.4983,                0.68924,                0.27932,                 1.5668,                 1.1166,                0.83494,              0.0019538,              0.0019538,              0.0019538
                      9,                 1.5994,                0.89564,                0.86801,                0.89882,                0.64202,                0.76535,                0.29844,                 1.3731,                 1.0478,                 0.8316,              0.0019472,              0.0019472,              0.0019472
                     10,                  1.562,                0.89015,                0.86329,                0.91834,                0.70017,                0.83537,                0.39647,                 1.2603,                0.97559,                0.82503,              0.0019406,              0.0019406,              0.0019406
                     11,                 1.4744,                0.75744,                0.86137,                0.81025,                0.64801,                0.74287,                  0.305,                 1.5303,                0.88247,                0.82437,               0.001934,               0.001934,               0.001934
                     12,                  1.524,                0.77403,                0.86113,                0.88711,                0.67267,                0.81635,                0.38272,                 1.4011,                0.76915,                0.82435,              0.0019274,              0.0019274,              0.0019274
                     13,                 1.4684,                0.74195,                0.85357,                0.68852,                0.43005,                0.54374,                0.22265,                  1.542,                  1.319,                0.83546,              0.0019208,              0.0019208,              0.0019208
                     14,                 1.5161,                0.82914,                0.85921,                0.00568,                0.68093,                0.00486,                0.00225,                 1.6388,                    inf,                  1.043,              0.0019142,              0.0019142,              0.0019142
                     15,                 1.4604,                 0.7369,                0.86051,                0.89375,                 0.7393,                0.84784,                0.41069,                 1.1949,                0.81219,                0.82219,              0.0019076,              0.0019076,              0.0019076
                     16,                 1.4206,                0.73065,                0.85429,                 0.9085,                0.61818,                0.77874,                0.40157,                 1.2179,                 0.7592,                0.82038,               0.001901,               0.001901,               0.001901
                     17,                 1.3938,                0.73578,                0.85111,                0.84748,                0.64202,                0.79588,                 0.3554,                 1.3027,                0.77218,                0.82228,              0.0018944,              0.0018944,              0.0018944
                     18,                 1.4187,                0.74716,                0.85514,                0.85335,                0.67923,                0.82261,                0.40503,                 1.1717,                0.73893,                0.81537,              0.0018878,              0.0018878,              0.0018878
                     19,                 1.3724,                0.65866,                0.85279,                0.85303,                0.62646,                 0.7643,                0.28155,                 1.5571,                0.89188,                0.83212,              0.0018812,              0.0018812,              0.0018812
                     20,                 1.3915,                0.68936,                0.84647,                0.85366,                0.77174,                0.85969,                0.38983,                  1.299,                0.72371,                0.81608,              0.0018746,              0.0018746,              0.0018746
                     21,                  1.317,                0.68431,                0.84951,                0.91519,                0.78988,                0.90089,                0.43241,                 1.2728,                0.75403,                0.82333,               0.001868,               0.001868,               0.001868
                     22,                 1.3139,                0.67437,                0.83866,                0.84238,                0.76654,                0.84723,                0.42771,                 1.1591,                 0.7254,                0.81584,              0.0018614,              0.0018614,              0.0018614
                     23,                 1.3587,                0.66965,                0.84765,                0.83987,                0.73468,                0.84272,                0.40407,                 1.1951,                0.72976,                0.81786,              0.0018548,              0.0018548,              0.0018548
                     24,                 1.3642,                0.69571,                0.84513,                0.85307,                0.73152,                0.84297,                0.40255,                 1.2095,                0.72666,                0.81764,              0.0018482,              0.0018482,              0.0018482
                     25,                 1.3151,                0.67415,                0.84004,                0.73209,                0.60607,                0.70182,                0.26756,                 1.5517,                 1.0874,                0.83007,              0.0018416,              0.0018416,              0.0018416
                     26,                 1.3545,                0.68501,                 0.8571,                0.77039,                0.67889,                0.76199,                0.29915,                 1.5298,                0.77247,                0.82929,               0.001835,               0.001835,               0.001835
                     27,                 1.3674,                0.65789,                0.84995,                 0.9094,                0.78112,                0.88778,                0.46022,                 1.2235,                0.64522,                0.81769,              0.0018284,              0.0018284,              0.0018284
                     28,                 1.2846,                0.57667,                0.83698,                0.93438,                0.78599,                0.91087,                0.49348,                 1.1645,                0.68632,                0.81685,              0.0018218,              0.0018218,              0.0018218
                     29,                 1.3419,                0.63822,                0.85074,                 0.8449,                0.76306,                 0.8612,                0.39908,                 1.3699,                0.83829,                0.82152,              0.0018152,              0.0018152,              0.0018152
                     30,                 1.2853,                0.64108,                0.83811,                0.91502,                0.74319,                0.88926,                0.45535,                 1.1775,                0.84199,                0.81974,              0.0018086,              0.0018086,              0.0018086
                     31,                 1.3028,                0.62156,                 0.8526,                0.90176,                0.71437,                0.87268,                0.38953,                 1.4146,                0.77115,                0.82331,               0.001802,               0.001802,               0.001802
                     32,                 1.2253,                0.57692,                0.84883,                0.87436,                0.78531,                0.88725,                0.44745,                 1.1593,                0.72431,                0.81555,              0.0017954,              0.0017954,              0.0017954
                     33,                 1.2942,                0.63678,                0.83735,                0.80443,                0.72024,                0.83199,                0.43665,                 1.1339,                0.65615,                0.81515,              0.0017888,              0.0017888,              0.0017888
                     34,                 1.3412,                 0.5779,                0.84783,                0.89329,                0.77043,                0.88546,                0.45285,                 1.1193,                0.64594,                0.81391,              0.0017822,              0.0017822,              0.0017822
                     35,                 1.2505,                0.57684,                 0.8408,                0.91806,                0.74113,                0.90013,                0.45474,                 1.1708,                0.60132,                0.81652,              0.0017756,              0.0017756,              0.0017756
                     36,                 1.2475,                0.56634,                0.84322,                0.87493,                0.75486,                0.88268,                0.45761,                 1.1101,                0.66319,                0.81472,               0.001769,               0.001769,               0.001769
                     37,                 1.2668,                0.59991,                0.84761,                0.88495,                0.74828,                   0.89,                0.47131,                 1.0864,                 0.6564,                 0.8149,              0.0017624,              0.0017624,              0.0017624
                     38,                 1.1964,                0.55384,                0.84593,                0.75656,                0.70138,                 0.8132,                0.38629,                 1.2507,                0.70285,                 0.8203,              0.0017558,              0.0017558,              0.0017558
                     39,                  1.145,                0.54803,                 0.8403,                0.90329,                0.64981,                0.84924,                0.38439,                 1.3779,                0.69545,                0.81693,              0.0017492,              0.0017492,              0.0017492
                     40,                 1.2689,                0.59314,                0.84188,                0.88356,                0.79717,                0.89657,                0.48556,                 1.0749,                0.63168,                0.81347,              0.0017426,              0.0017426,              0.0017426
                     41,                 1.2247,                0.64081,                0.83991,                0.88906,                 0.6537,                0.85295,                0.39149,                 1.3084,                0.65289,                0.81744,               0.001736,               0.001736,               0.001736
                     42,                   1.28,                0.60605,                0.84447,                0.85333,                0.67704,                0.82483,                0.43599,                 1.1168,                0.63642,                0.81433,              0.0017294,              0.0017294,              0.0017294
                     43,                 1.2735,                0.58715,                0.84599,                0.90926,                0.74319,                0.90309,                0.51789,                0.99757,                0.58009,                0.81226,              0.0017228,              0.0017228,              0.0017228
                     44,                 1.1798,                 0.5431,                0.84831,                0.91093,                0.55642,                0.75218,                0.35677,                 1.2329,                0.65612,                0.77966,              0.0017162,              0.0017162,              0.0017162
                     45,                 1.1927,                0.55588,                0.83745,                0.92748,                0.77432,                 0.9008,                0.47311,                 1.1727,                0.65526,                0.81429,              0.0017096,              0.0017096,              0.0017096
