                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.2246,                 11.474,                 1.2403,                0.75258,                0.15564,                0.27056,                0.10494,                 4.1361,                 1.8887,                 1.4284,               0.059493,              0.0029414,              0.0029414
                      2,                 2.7068,                 0.8775,                 1.1807,                0.77143,                0.21012,                0.50049,                0.22406,                 3.4248,                 2.6839,                 1.2062,               0.018148,               0.005734,               0.005734
                      3,                 2.5927,                0.80722,                 1.1879,                0.70244,                0.58755,                0.62778,                0.26285,                 2.7573,                  1.332,                 1.1645,              0.0063235,              0.0063235,              0.0063235
                      4,                 2.5962,                0.79169,                 1.1884,                0.41353,                0.75875,                0.69318,                0.27589,                 2.6547,                 11.111,                 1.1586,              0.0061002,              0.0061002,              0.0061002
                      5,                 2.4676,                0.73507,                 1.1737,                0.87777,                0.71206,                0.77917,                0.39539,                 2.1805,                 2.3786,                 1.1221,               0.005877,               0.005877,               0.005877
                      6,                 2.3211,                0.67747,                 1.1586,                0.87777,                0.80156,                0.87621,                0.47549,                 1.9311,                 2.5216,                 1.1037,              0.0056537,              0.0056537,              0.0056537
                      7,                 2.2106,                0.66326,                 1.1549,                0.92562,                0.82879,                0.88793,                0.50862,                 1.8655,                0.72845,                 1.0984,              0.0054305,              0.0054305,              0.0054305
                      8,                 2.2091,                0.64662,                 1.1497,                0.94185,                0.85214,                0.91966,                0.52389,                 1.8418,                0.63328,                 1.1036,              0.0052072,              0.0052072,              0.0052072
                      9,                 2.1015,                0.57275,                 1.1479,                0.90722,                0.80545,                0.88084,                0.40731,                 2.3386,                0.70822,                  1.127,               0.004984,               0.004984,               0.004984
                     10,                 2.2225,                0.56871,                 1.1546,                0.91573,                0.85603,                0.92295,                0.54151,                 1.8072,                 0.5497,                 1.1045,              0.0047607,              0.0047607,              0.0047607
                     11,                 2.2211,                0.58283,                 1.1506,                0.89844,                0.80545,                0.91313,                0.50327,                 1.9172,                  0.619,                 1.1129,              0.0045375,              0.0045375,              0.0045375
                     12,                  2.106,                0.55175,                 1.1417,                0.94273,                0.84825,                0.91863,                0.53537,                 1.7152,                0.55734,                 1.0988,              0.0043142,              0.0043142,              0.0043142
                     13,                 2.0869,                0.53666,                 1.1439,                0.93241,                0.85992,                0.92455,                0.48497,                 2.0325,                 0.5514,                 1.1161,              0.0040909,              0.0040909,              0.0040909
                     14,                 2.0664,                0.53718,                 1.1476,                0.95201,                0.84909,                0.94728,                0.46259,                 2.0429,                0.48099,                 1.1154,              0.0038677,              0.0038677,              0.0038677
                     15,                 2.1155,                0.54746,                 1.1317,                0.94599,                  0.886,                0.94876,                0.56315,                 1.6516,                0.43074,                 1.0935,              0.0036444,              0.0036444,              0.0036444
                     16,                  2.019,                0.53072,                 1.1366,                0.92681,                0.88692,                0.94547,                0.57587,                 1.5874,                0.45563,                 1.0923,              0.0034212,              0.0034212,              0.0034212
                     17,                 2.0062,                0.49019,                 1.1314,                 0.9705,                0.89593,                0.95858,                0.61147,                  1.553,                0.45217,                 1.0974,              0.0031979,              0.0031979,              0.0031979
                     18,                 1.9441,                0.46699,                 1.1388,                0.95716,                0.86942,                0.94288,                 0.5335,                 1.8051,                0.48371,                 1.1033,              0.0029747,              0.0029747,              0.0029747
                     19,                 1.8906,                0.46026,                 1.1308,                0.95839,                0.89622,                0.96886,                0.53307,                 1.7065,                0.42686,                 1.1078,              0.0027514,              0.0027514,              0.0027514
                     20,                 1.8889,                0.45703,                 1.1269,                0.95712,                0.88327,                0.94984,                0.59969,                 1.5757,                0.46721,                  1.092,              0.0025282,              0.0025282,              0.0025282
                     21,                 1.8788,                 0.4815,                 1.1277,                0.95395,                0.88666,                0.93595,                0.54102,                 1.7664,                0.48754,                 1.0935,              0.0023049,              0.0023049,              0.0023049
                     22,                 1.8603,                0.47879,                 1.1249,                 0.9786,                 0.9144,                 0.9725,                 0.6173,                 1.4729,                0.41486,                  1.086,              0.0020817,              0.0020817,              0.0020817
                     23,                 1.7775,                0.43603,                 1.1248,                0.94909,                0.90661,                0.96153,                0.56524,                 1.6046,                0.44192,                 1.0926,              0.0018584,              0.0018584,              0.0018584
                     24,                 1.7918,                0.42768,                 1.1331,                0.95985,                0.93034,                0.97529,                0.56449,                 1.6067,                0.41945,                 1.0872,              0.0016352,              0.0016352,              0.0016352
                     25,                  1.721,                0.41761,                 1.1186,                0.97363,                0.90661,                0.96743,                0.54373,                 1.7318,                0.42324,                 1.0943,              0.0014119,              0.0014119,              0.0014119
                     26,                 1.7362,                0.42357,                 1.1191,                0.97894,                0.90426,                0.97119,                0.57775,                 1.5431,                  0.414,                 1.0857,              0.0011886,              0.0011886,              0.0011886
                     27,                 1.7448,                 0.4065,                 1.1289,                 0.9615,                0.92996,                0.97349,                0.59467,                 1.6057,                0.40102,                  1.089,             0.00096539,             0.00096539,             0.00096539
                     28,                  1.714,                0.39143,                 1.1287,                0.95051,                0.92607,                0.96743,                0.61112,                 1.4941,                0.40398,                 1.0905,             0.00074213,             0.00074213,             0.00074213
                     29,                 1.6912,                0.38734,                 1.1215,                0.98521,                 0.9144,                0.97529,                0.59919,                 1.5056,                0.37916,                  1.087,             0.00051888,             0.00051888,             0.00051888
                     30,                 1.6763,                0.37339,                 1.1196,                0.97803,                0.92218,                0.97389,                0.61455,                 1.4337,                0.37206,                 1.0851,             0.00029563,             0.00029563,             0.00029563
