                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.3934,                 15.996,                 1.2649,                0.96584,                0.44004,                 0.7899,                0.37578,                  1.985,                 2.0238,                  1.195,               0.064931,              0.0026558,              0.0026558
                      2,                 2.2998,                 1.3605,                 1.2364,                0.71711,                0.49318,                 0.4967,                0.12835,                 3.2485,                 1.6753,                 1.3737,               0.029129,              0.0051774,              0.0051774
                      3,                 2.1962,                 1.0973,                 1.2267,                0.77512,                0.76446,                0.79306,                0.34985,                 2.0284,                 1.1917,                 1.2042,              0.0065761,              0.0065761,              0.0065761
                      4,                  2.221,                  1.025,                 1.2308,                 0.9179,                0.75875,                0.86172,                0.39925,                 1.8991,                 1.9376,                 1.1825,              0.0063441,              0.0063441,              0.0063441
                      5,                 2.0361,                0.92509,                 1.2037,                 0.8653,                 0.8249,                0.86614,                0.40503,                 1.8541,                 1.5155,                  1.168,              0.0061121,              0.0061121,              0.0061121
                      6,                 1.9347,                0.87413,                 1.1986,                0.63194,                0.58122,                0.62394,                0.27735,                 2.0837,                 1.4409,                 1.2031,              0.0058802,              0.0058802,              0.0058802
                      7,                  1.921,                 0.8509,                 1.1953,                0.83125,                0.82418,                0.86092,                0.40573,                 1.7831,                 1.7411,                 1.1766,              0.0056482,              0.0056482,              0.0056482
                      8,                 1.8527,                0.84805,                  1.193,                0.89099,                0.76654,                0.86162,                0.45171,                 1.7655,                 1.1212,                 1.1618,              0.0054162,              0.0054162,              0.0054162
                      9,                 1.7907,                0.77114,                 1.1947,                0.89054,                0.85477,                0.89372,                0.37005,                 2.0598,                0.96998,                 1.1859,              0.0051843,              0.0051843,              0.0051843
                     10,                 1.6942,                0.75737,                 1.1713,                0.94964,                0.88327,                0.94279,                0.46665,                  1.732,                0.74869,                 1.1611,              0.0049523,              0.0049523,              0.0049523
