                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.56639,                0.29668,                0.81191,                0.96182,                0.85811,                0.89451,                0.69522,                0.45307,                0.28342,                0.79032,             0.00055027,             0.00055027,             0.00055027
                      2,                0.53877,                0.29633,                 0.8055,                0.98409,                0.87097,                0.90261,                0.69613,                0.45788,                0.29282,                0.78873,               0.001084,               0.001084,               0.001084
                      3,                0.55991,                0.31388,                0.80809,                0.98546,                0.85693,                0.89015,                 0.6965,                0.44926,                0.29047,                0.78727,              0.0015958,              0.0015958,              0.0015958
                      4,                0.56458,                0.31659,                0.80762,                0.96871,                0.86903,                0.90573,                0.69659,                0.48928,                0.29981,                0.79247,               0.001568,               0.001568,               0.001568
                      5,                 0.5535,                0.30748,                0.80601,                0.97343,                0.87437,                0.90544,                0.70257,                0.43029,                0.28708,                0.78373,               0.001535,               0.001535,               0.001535
                      6,                0.54264,                0.30251,                0.80436,                0.97822,                0.87939,                0.91215,                0.70558,                 0.4344,                0.27897,                0.78523,               0.001502,               0.001502,               0.001502
                      7,                 0.5336,                0.29279,                0.80238,                  0.972,                0.87515,                0.91287,                0.71424,                 0.4238,                0.26703,                0.78395,               0.001469,               0.001469,               0.001469
                      8,                0.52784,                0.28629,                0.80197,                0.95641,                0.89649,                 0.9178,                0.70796,                0.42857,                0.27031,                0.78445,               0.001436,               0.001436,               0.001436
                      9,                0.51794,                0.28192,                0.80071,                0.98299,                0.86853,                0.91798,                0.72901,                0.40684,                0.25429,                0.78207,              0.0014029,              0.0014029,              0.0014029
                     10,                0.51636,                0.28753,                0.80064,                0.98932,                0.86523,                0.90699,                0.71617,                0.43397,                0.27365,                0.78392,              0.0013699,              0.0013699,              0.0013699
                     11,                0.52386,                0.28998,                 0.8014,                0.96638,                0.89233,                0.91906,                0.71819,                  0.435,                0.26514,                0.78404,              0.0013369,              0.0013369,              0.0013369
                     12,                0.51314,                0.27888,                0.79979,                 0.9732,                0.88393,                 0.9161,                0.72823,                0.41685,                0.26086,                0.78292,              0.0013039,              0.0013039,              0.0013039
                     13,                0.50623,                 0.2767,                 0.7984,                0.96366,                0.89195,                0.92167,                0.72035,                0.42148,                0.25418,                0.78182,              0.0012709,              0.0012709,              0.0012709
                     14,                0.50201,                0.27447,                0.79794,                0.97387,                0.88993,                0.92113,                 0.7266,                0.41464,                0.25836,                0.78196,              0.0012379,              0.0012379,              0.0012379
                     15,                0.49382,                0.27337,                0.79678,                0.97176,                0.88459,                0.91003,                0.72841,                0.40631,                0.25394,                0.78112,              0.0012049,              0.0012049,              0.0012049
                     16,                0.50086,                0.27574,                0.79752,                0.98935,                0.88797,                0.92769,                 0.7309,                0.41628,                0.26071,                 0.7812,              0.0011719,              0.0011719,              0.0011719
                     17,                0.49825,                0.27521,                0.79708,                 0.9823,                0.88362,                0.92027,                0.72475,                 0.4071,                0.25499,                0.78171,              0.0011389,              0.0011389,              0.0011389
                     18,                0.50041,                0.27121,                0.79743,                0.97781,                0.89109,                0.92718,                0.73959,                0.42961,                0.26136,                0.78308,              0.0011059,              0.0011059,              0.0011059
                     19,                0.49367,                  0.268,                0.79667,                0.98005,                0.88368,                 0.9271,                0.73875,                 0.3999,                0.24597,                 0.7791,              0.0010729,              0.0010729,              0.0010729
                     20,                 0.4858,                 0.2621,                0.79615,                0.97211,                0.88943,                0.91091,                0.71913,                0.39606,                0.24861,                0.77909,              0.0010399,              0.0010399,              0.0010399
                     21,                0.48797,                0.26073,                0.79516,                0.97685,                0.89542,                0.93252,                0.73938,                0.40008,                 0.2454,                0.78093,              0.0010069,              0.0010069,              0.0010069
                     22,                0.48247,                0.25892,                0.79501,                0.96734,                0.88236,                0.92207,                 0.7327,                0.39544,                0.24044,                0.77868,             0.00097386,             0.00097386,             0.00097386
                     23,                0.47712,                0.25685,                0.79397,                0.95409,                 0.9115,                0.92346,                0.72747,                0.39604,                0.24147,                0.77917,             0.00094085,             0.00094085,             0.00094085
                     24,                0.48568,                0.26225,                0.79496,                0.96867,                0.89889,                 0.9244,                0.74422,                0.39182,                 0.2417,                0.77905,             0.00090785,             0.00090785,             0.00090785
                     25,                0.47684,                0.25447,                0.79472,                0.95871,                0.90545,                0.92518,                0.74421,                0.39162,                0.24096,                 0.7788,             0.00087484,             0.00087484,             0.00087484
