                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7145,                 44.664,                0.92515,                      1,                0.18363,                0.63261,                0.35971,                 1.1853,                 14.598,                0.83836,             0.00062673,             0.00062673,             0.00062673
                      2,                 1.5691,                 25.503,                0.88777,                0.86981,                0.77987,                0.85155,                0.35439,                  1.429,                  8.239,                0.84472,              0.0012602,              0.0012602,              0.0012602
                      3,                 1.4916,                 17.572,                0.88103,                0.91286,                0.80545,                0.86385,                0.45119,                 1.1355,                 4.8266,                0.82683,              0.0018911,              0.0018911,              0.0018911
                      4,                 1.5007,                 9.4119,                0.88231,                0.92253,                0.76654,                0.84467,                0.32003,                 1.6456,                0.94128,                0.87674,              0.0019881,              0.0019881,              0.0019881
                      5,                 1.3984,                 4.9444,                0.87378,                0.92781,                 0.8716,                0.92429,                0.38771,                  1.334,                 1.0636,                0.84212,              0.0019842,              0.0019842,              0.0019842
                      6,                 1.3927,                 2.8434,                 0.8704,                0.91388,                0.86714,                0.92758,                0.49886,                 1.1203,                0.73051,                0.83236,              0.0019802,              0.0019802,              0.0019802
                      7,                 1.3168,                 1.9026,                0.86443,                0.95293,                0.84825,                0.94504,                0.48873,                 1.2557,                0.74358,                 0.8458,              0.0019762,              0.0019762,              0.0019762
                      8,                 1.3213,                 1.4943,                0.85739,                0.86281,                0.85647,                 0.9049,                0.40527,                 1.2919,                0.96704,                0.83754,              0.0019723,              0.0019723,              0.0019723
                      9,                 1.3423,                 1.1942,                0.86591,                0.96978,                0.87419,                0.94658,                0.53488,                 1.0555,                0.61804,                 0.8283,              0.0019683,              0.0019683,              0.0019683
                     10,                 1.2342,                 1.0226,                0.85312,                 0.9271,                0.89073,                0.94123,                 0.5161,                 1.0425,                 0.5851,                 0.8262,              0.0019644,              0.0019644,              0.0019644
                     11,                 1.2334,                0.92947,                0.85607,                 0.9694,                0.92607,                0.95416,                0.54026,                 1.0455,                0.58392,                0.82462,              0.0019604,              0.0019604,              0.0019604
                     12,                  1.221,                0.88444,                0.85798,                0.93471,                0.90272,                0.94925,                0.55295,                0.98042,                0.68681,                0.81851,              0.0019564,              0.0019564,              0.0019564
                     13,                  1.191,                0.79967,                0.84327,                0.96278,                0.85992,                0.94167,                0.45699,                 1.3277,                0.66637,                0.83946,              0.0019525,              0.0019525,              0.0019525
                     14,                 1.2462,                0.78783,                0.84958,                0.87859,                0.84477,                0.90687,                 0.4144,                 1.2957,                0.88531,                0.83571,              0.0019485,              0.0019485,              0.0019485
