                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3062,                  42.84,                  1.109,                0.90783,                0.77817,                0.84321,                0.36154,                 1.2494,                 11.665,                 1.0416,             0.00058925,             0.00058925,             0.00058925
                      2,                 1.1936,                 20.301,                 1.0746,                0.89219,                0.80873,                0.87126,                0.39358,                 1.2025,                  6.391,                 1.0348,              0.0011594,              0.0011594,              0.0011594
                      3,                 1.2271,                 9.4621,                 1.0791,                0.92144,                 0.8316,                0.89192,                 0.3943,                 1.1756,                0.98841,                 1.0348,               0.001706,               0.001706,               0.001706
                      4,                 1.1334,                   3.91,                 1.0694,                0.93241,                0.86035,                0.92799,                 0.5238,                0.94153,                0.84931,                  1.007,              0.0018812,              0.0018812,              0.0018812
                      5,                  1.054,                 2.1572,                 1.0559,                0.90944,                0.89779,                0.93706,                0.48938,                 1.0136,                0.86177,                 1.0142,              0.0018416,              0.0018416,              0.0018416
                      6,                 1.0781,                 1.5631,                 1.0465,                 0.9361,                0.88328,                0.94352,                0.54174,                0.92473,                0.81242,                 1.0077,              0.0018019,              0.0018019,              0.0018019
                      7,                 1.0279,                 1.2556,                 1.0439,                0.95242,                0.87388,                0.95025,                0.56643,                0.87586,                0.89728,                 1.0027,              0.0017623,              0.0017623,              0.0017623
                      8,                0.98675,                 1.0811,                  1.041,                0.95146,                0.89645,                0.95472,                0.54802,                0.91353,                0.74555,                 1.0066,              0.0017227,              0.0017227,              0.0017227
                      9,                0.98977,                  0.979,                 1.0287,                0.96782,                0.91892,                 0.9667,                 0.5043,                0.99199,                0.76936,                  1.016,              0.0016831,              0.0016831,              0.0016831
                     10,                 0.9643,                 0.9072,                 1.0416,                0.96523,                0.92342,                0.96515,                 0.5413,                0.96473,                 0.7182,                 1.0079,              0.0016435,              0.0016435,              0.0016435
                     11,                0.93927,                  0.844,                 1.0277,                0.95326,                0.93555,                0.96925,                  0.563,                0.87406,                0.73534,                0.99592,              0.0016039,              0.0016039,              0.0016039
                     12,                0.95428,                 0.8046,                 1.0332,                0.98251,                0.93439,                0.98051,                0.62243,                0.78753,                0.67214,                0.99699,              0.0015643,              0.0015643,              0.0015643
                     13,                0.93617,                0.76783,                 1.0331,                0.96442,                0.93139,                0.96708,                0.50566,                 1.0249,                0.76987,                 1.0151,              0.0015247,              0.0015247,              0.0015247
                     14,                0.92497,                0.75497,                 1.0363,                0.96384,                0.93555,                0.97284,                0.58026,                0.86341,                0.65399,                0.99674,              0.0014851,              0.0014851,              0.0014851
                     15,                0.90264,                0.73136,                 1.0336,                0.94987,                0.93347,                  0.967,                 0.5832,                0.85263,                0.66431,                0.99782,              0.0014455,              0.0014455,              0.0014455
                     16,                0.90924,                0.70554,                 1.0298,                0.96005,                0.95842,                0.97802,                0.58671,                0.82733,                0.67362,                0.99174,              0.0014058,              0.0014058,              0.0014058
                     17,                0.88299,                0.68241,                  1.026,                0.96965,                0.92516,                0.95889,                0.47503,                 1.0439,                0.71674,                 1.0086,              0.0013662,              0.0013662,              0.0013662
                     18,                0.89219,                0.67598,                 1.0222,                0.97212,                 0.9501,                0.97473,                0.61119,                0.78698,                0.62487,                0.99001,              0.0013266,              0.0013266,              0.0013266
                     19,                0.89386,                0.70665,                 1.0263,                0.96794,                0.94167,                  0.974,                0.57355,                0.87591,                0.67206,                0.99932,               0.001287,               0.001287,               0.001287
                     20,                0.86927,                0.65861,                 1.0216,                0.97644,                0.96258,                0.97686,                0.63373,                0.76385,                0.60067,                0.98926,              0.0012474,              0.0012474,              0.0012474
                     21,                0.86582,                0.64484,                 1.0157,                0.98075,                0.95327,                0.97648,                0.62322,                0.81231,                0.64359,                0.99477,              0.0012078,              0.0012078,              0.0012078
                     22,                0.85862,                0.62323,                 1.0271,                0.94812,                0.94989,                0.97328,                0.63056,                0.76285,                0.59877,                0.98972,              0.0011682,              0.0011682,              0.0011682
                     23,                0.84448,                0.62372,                 1.0175,                0.96346,                0.91684,                0.96573,                0.60685,                0.80146,                0.67948,                0.98985,              0.0011286,              0.0011286,              0.0011286
                     24,                 0.8321,                0.60253,                 1.0214,                  0.983,                0.94595,                0.98126,                0.62057,                0.77232,                0.59803,                0.98964,               0.001089,               0.001089,               0.001089
                     25,                0.82201,                0.58837,                 1.0181,                0.95771,                0.94802,                0.97346,                0.65288,                0.71733,                0.61588,                 0.9897,              0.0010494,              0.0010494,              0.0010494
                     26,                0.83835,                0.60179,                 1.0179,                0.98166,                0.95842,                0.98279,                0.65541,                0.71796,                0.62132,                0.98574,              0.0010097,              0.0010097,              0.0010097
                     27,                0.81729,                0.57838,                 1.0205,                0.94429,                0.95153,                 0.9729,                0.61847,                0.76832,                0.60055,                0.98919,             0.00097013,             0.00097013,             0.00097013
                     28,                0.81791,                 0.5845,                  1.018,                 0.9679,                0.95218,                0.97668,                0.63494,                0.76723,                 0.6065,                0.99064,             0.00093052,             0.00093052,             0.00093052
                     29,                0.81508,                0.56303,                 1.0175,                0.96913,                0.96674,                0.98554,                0.64991,                0.75829,                0.61588,                0.98924,             0.00089091,             0.00089091,             0.00089091
                     30,                0.81167,                0.56257,                 1.0169,                0.98796,                0.96674,                0.98672,                0.67984,                0.69333,                0.59634,                 0.9872,              0.0008513,              0.0008513,              0.0008513
                     31,                0.82221,                0.56701,                 1.0187,                0.98295,                0.97713,                0.99155,                0.65693,                0.72344,                0.55572,                0.98579,             0.00081169,             0.00081169,             0.00081169
                     32,                0.78397,                0.55507,                 1.0154,                 0.9789,                0.96458,                0.98768,                0.66355,                0.72286,                0.57799,                0.98576,             0.00077208,             0.00077208,             0.00077208
                     33,                0.78924,                0.54487,                 1.0143,                0.97428,                 0.9501,                0.98008,                0.64832,                0.77979,                0.59239,                0.98389,             0.00073247,             0.00073247,             0.00073247
                     34,                0.78591,                0.55008,                 1.0138,                0.98714,                0.95788,                0.98459,                0.66333,                 0.7238,                0.58356,                0.98434,             0.00069286,             0.00069286,             0.00069286
                     35,                0.76876,                0.54651,                 1.0074,                 0.9894,                0.97011,                 0.9885,                0.69509,                 0.6654,                0.57904,                0.98292,             0.00065325,             0.00065325,             0.00065325
                     36,                0.76582,                 0.5327,                 1.0106,                0.98409,                0.96258,                 0.9901,                0.68727,                 0.7044,                 0.5719,                0.98381,             0.00061364,             0.00061364,             0.00061364
                     37,                0.75775,                0.53718,                 1.0055,                0.98428,                0.96674,                0.98662,                 0.6766,                0.70481,                0.56256,                 0.9828,             0.00057403,             0.00057403,             0.00057403
                     38,                0.76545,                0.54244,                  1.011,                0.95445,                0.96881,                0.98482,                 0.6126,                0.82019,                0.57142,                0.99398,             0.00053442,             0.00053442,             0.00053442
                     39,                0.75896,                0.54197,                 1.0125,                0.96849,                0.95842,                0.98168,                0.66728,                0.70745,                0.56688,                0.98596,              0.0004948,              0.0004948,              0.0004948
                     40,                0.74812,                0.53233,                 1.0043,                0.97544,                0.96674,                0.98737,                0.70581,                0.67201,                0.60463,                0.98562,             0.00045519,             0.00045519,             0.00045519
