                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1691,                0.57265,                0.75439,                0.81713,                0.70817,                0.80323,                0.39129,                 1.3597,                 1.1097,                 0.7555,               0.072517,              0.0029522,              0.0029522
                      2,                 1.2415,                0.66634,                0.76129,                0.87762,                0.85603,                0.90297,                0.49267,                 1.1085,                0.81407,                 0.7508,               0.044402,              0.0057549,              0.0057549
                      3,                 1.2799,                0.67528,                0.75999,                0.88876,                0.77723,                0.86967,                0.46409,                 1.2523,                0.93102,                0.75112,               0.016089,              0.0083597,              0.0083597
                      4,                 1.2894,                0.67975,                0.76025,                0.83728,                0.70077,                0.80976,                0.40349,                 1.2539,                0.91226,                0.75017,                0.00874,                0.00874,                0.00874
                      5,                 1.3262,                0.68785,                0.76773,                0.84499,                0.82723,                0.87738,                0.37967,                 1.5942,                 1.0606,                 0.7818,                0.00842,                0.00842,                0.00842
                      6,                 1.3517,                0.69219,                0.77054,                0.91343,                0.86217,                0.93762,                0.49824,                  1.245,                0.67092,                0.75928,                 0.0081,                 0.0081,                 0.0081
                      7,                 1.2378,                0.64697,                0.76444,                0.89142,                0.89883,                0.94694,                0.54466,                 1.0832,                0.96597,                0.74777,                0.00778,                0.00778,                0.00778
                      8,                 1.2247,                0.60701,                0.76725,                0.88179,                0.92218,                0.93693,                0.51248,                 1.0008,                0.70344,                0.73612,                0.00746,                0.00746,                0.00746
                      9,                 1.1742,                0.60643,                0.76839,                0.96487,                0.79377,                0.89654,                0.48175,                  1.199,                 0.8409,                0.74957,                0.00714,                0.00714,                0.00714
                     10,                 1.1704,                0.58809,                0.75477,                 0.9262,                0.88716,                0.92977,                0.50468,                 1.1659,                0.70003,                0.74664,                0.00682,                0.00682,                0.00682
                     11,                 1.1966,                0.58981,                0.75616,                0.94817,                 0.8677,                0.93342,                0.47695,                 1.2129,                0.66891,                0.75046,                 0.0065,                 0.0065,                 0.0065
                     12,                 1.1382,                0.55758,                0.75958,                 0.9402,                0.91761,                0.95851,                0.57829,                0.91391,                0.54792,                0.73746,                0.00618,                0.00618,                0.00618
                     13,                 1.1819,                0.54905,                0.75754,                0.95009,                0.92607,                0.96015,                0.57751,                 1.0205,                0.54369,                0.73535,                0.00586,                0.00586,                0.00586
                     14,                 1.1059,                0.52702,                0.75309,                0.95429,                0.92607,                0.96665,                0.62158,                0.91537,                0.48264,                0.73009,                0.00554,                0.00554,                0.00554
                     15,                 1.1038,                0.54488,                0.75405,                0.92609,                0.92636,                 0.9614,                0.51727,                 1.0536,                0.68023,                0.73719,                0.00522,                0.00522,                0.00522
                     16,                  1.067,                0.50998,                 0.7467,                0.95402,                0.94942,                 0.9723,                0.51283,                 1.1138,                0.48514,                0.74191,                 0.0049,                 0.0049,                 0.0049
                     17,                 1.0602,                0.50543,                0.75309,                0.94931,                 0.9473,                0.97773,                 0.5865,                0.94058,                0.50304,                0.73223,                0.00458,                0.00458,                0.00458
                     18,                 1.0653,                0.48182,                0.75961,                0.95257,                0.93777,                0.97336,                0.64367,                0.85673,                0.45176,                0.73011,                0.00426,                0.00426,                0.00426
                     19,                 1.0232,                 0.4738,                0.74153,                0.98297,                0.93774,                0.98052,                0.55938,                0.98911,                0.47665,                0.73484,                0.00394,                0.00394,                0.00394
                     20,                 1.0218,                0.47125,                0.74942,                0.95985,                0.94553,                0.97295,                0.55735,                 1.0192,                0.49906,                 0.7354,                0.00362,                0.00362,                0.00362
                     21,                0.99318,                0.47264,                 0.7401,                0.97498,                0.90984,                 0.9631,                0.63875,                0.91401,                0.46896,                0.72978,                 0.0033,                 0.0033,                 0.0033
                     22,                 1.0134,                0.47289,                0.75789,                0.95997,                 0.9331,                0.96608,                0.62218,                 0.8522,                0.52181,                0.73045,                0.00298,                0.00298,                0.00298
                     23,                 1.0372,                0.47552,                0.75536,                0.97844,                0.92218,                0.97466,                0.61295,                0.93246,                0.46704,                0.73082,                0.00266,                0.00266,                0.00266
                     24,                  1.005,                0.45887,                0.75384,                0.97162,                0.93255,                0.96827,                0.55027,                 1.0864,                0.50652,                0.73688,                0.00234,                0.00234,                0.00234
                     25,                 0.9801,                0.43711,                0.74953,                0.96433,                0.94668,                0.98196,                0.57965,                 1.0083,                0.47627,                0.73574,                0.00202,                0.00202,                0.00202
                     26,                0.95117,                0.44074,                0.74155,                0.97394,                0.95331,                0.98323,                0.62978,                0.92307,                 0.4248,                0.73016,                 0.0017,                 0.0017,                 0.0017
                     27,                 0.9618,                 0.4329,                0.74632,                0.96681,                0.95331,                 0.9813,                0.59906,                0.93255,                0.47311,                0.73124,                0.00138,                0.00138,                0.00138
                     28,                0.93021,                0.42391,                0.74153,                0.96349,                0.94942,                0.97887,                0.66436,                0.76371,                0.39971,                0.72541,                0.00106,                0.00106,                0.00106
                     29,                0.89884,                0.41255,                0.73871,                0.97957,                0.93265,                0.97925,                0.66985,                0.77615,                0.41654,                 0.7246,             0.00074001,             0.00074001,             0.00074001
                     30,                0.89471,                0.41844,                0.73849,                 0.9782,                0.94553,                0.98322,                0.65979,                0.80854,                0.38697,                 0.7255,             0.00042001,             0.00042001,             0.00042001
