                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4358,                0.50872,                0.74597,                0.92519,                0.93774,                0.96795,                0.52091,                 1.4686,                0.55148,                0.72802,               0.072065,              0.0032529,              0.0032529
                      2,                 1.6706,                 0.6512,                0.76374,                0.88072,                 0.3735,                 0.4396,                0.24838,                  1.508,                 2.2489,                0.74541,                0.04347,              0.0063411,              0.0063411
                      3,                 1.7089,                0.70396,                0.77536,                0.87117,                0.79767,                0.83823,                 0.4583,                 1.4196,                0.72406,                0.73295,               0.014657,              0.0092111,              0.0092111
                      4,                 1.7467,                0.73143,                0.77144,                0.90335,                0.83658,                0.91897,                0.48483,                 1.4124,                0.83368,                0.72834,              0.0093973,              0.0093973,              0.0093973
                      5,                 1.5773,                0.65262,                0.75776,                0.82582,                0.67315,                0.75116,                0.35499,                 1.6058,                 1.1522,                0.74195,              0.0090531,              0.0090531,              0.0090531
                      6,                 1.6622,                0.63083,                0.76231,                0.82745,                0.77043,                0.85363,                0.47452,                 1.4816,                0.69952,                0.73434,              0.0087089,              0.0087089,              0.0087089
                      7,                 1.5384,                0.56293,                0.74938,                0.95215,                0.85165,                0.93081,                0.50135,                 1.4275,                0.59058,                0.73401,              0.0083647,              0.0083647,              0.0083647
                      8,                 1.5893,                0.55705,                0.75948,                0.94857,                0.86381,                0.93872,                0.49366,                 1.4958,                0.55369,                0.74171,              0.0080204,              0.0080204,              0.0080204
                      9,                 1.5418,                0.55835,                0.75396,                0.96834,                0.85992,                0.94058,                0.55375,                  1.429,                 0.5472,                 0.7302,              0.0076762,              0.0076762,              0.0076762
                     10,                  1.556,                0.60319,                0.75502,                0.95544,                0.88716,                0.95698,                0.53782,                 1.3205,                0.51242,                0.73471,               0.007332,               0.007332,               0.007332
                     11,                 1.4957,                0.51993,                0.75094,                0.94929,                0.94697,                0.98077,                0.58224,                 1.1666,                 0.4664,                0.71757,              0.0069878,              0.0069878,              0.0069878
                     12,                 1.4913,                0.49614,                0.75353,                 0.9573,                0.85214,                 0.9485,                0.58466,                 1.2121,                0.60614,                0.72677,              0.0066435,              0.0066435,              0.0066435
                     13,                 1.4223,                0.50399,                 0.7403,                 0.9521,                0.92804,                0.97482,                0.52772,                 1.3259,                0.43005,                0.72901,              0.0062993,              0.0062993,              0.0062993
                     14,                  1.468,                 0.4688,                 0.7503,                0.96241,                0.89669,                0.96013,                0.49932,                 1.5057,                0.51089,                0.73761,              0.0059551,              0.0059551,              0.0059551
                     15,                  1.411,                0.45769,                0.74421,                0.94794,                0.85992,                0.94837,                0.55586,                  1.267,                0.58579,                0.72574,              0.0056109,              0.0056109,              0.0056109
                     16,                 1.3996,                0.45575,                0.74923,                0.95621,                0.93457,                0.96549,                0.53413,                 1.2849,                0.45771,                0.72512,              0.0052666,              0.0052666,              0.0052666
                     17,                 1.3334,                0.43742,                0.74286,                0.96516,                0.92218,                0.96069,                0.59641,                 1.0724,                0.44541,                0.71823,              0.0049224,              0.0049224,              0.0049224
                     18,                 1.3874,                0.45062,                0.74393,                0.98352,                0.92879,                0.97565,                0.59466,                 1.1605,                0.40397,                0.71515,              0.0045782,              0.0045782,              0.0045782
                     19,                 1.3226,                0.42277,                0.75217,                0.97749,                0.94163,                0.97748,                0.59377,                 1.2854,                0.44715,                0.72525,               0.004234,               0.004234,               0.004234
                     20,                  1.332,                0.43564,                0.74497,                0.94897,                0.94066,                0.98055,                0.51924,                 1.3301,                0.48822,                0.72946,              0.0038897,              0.0038897,              0.0038897
                     21,                 1.2134,                0.41936,                0.73723,                0.97551,                0.92994,                0.97458,                0.59044,                  1.195,                0.41327,                0.71846,              0.0035455,              0.0035455,              0.0035455
                     22,                 1.2719,                 0.4199,                0.74246,                 0.9859,                0.89883,                0.97096,                0.58011,                 1.2974,                0.45248,                0.72517,              0.0032013,              0.0032013,              0.0032013
                     23,                 1.2512,                0.41078,                0.74609,                0.96354,                0.93774,                0.97955,                0.60181,                 1.1006,                0.41717,                0.71624,              0.0028571,              0.0028571,              0.0028571
                     24,                 1.2209,                0.41785,                0.74111,                0.96009,                0.93602,                0.97858,                0.65868,                 1.0307,                0.41287,                0.71638,              0.0025128,              0.0025128,              0.0025128
                     25,                 1.1694,                0.39599,                  0.739,                 0.9643,                 0.9459,                0.97935,                0.61006,                   1.12,                0.42368,                0.71841,              0.0021686,              0.0021686,              0.0021686
                     26,                 1.1738,                0.37825,                0.74774,                 0.9627,                0.94553,                0.97388,                0.57944,                 1.1332,                0.37896,                 0.7154,              0.0018244,              0.0018244,              0.0018244
                     27,                 1.1573,                0.38333,                0.73579,                0.97535,                0.92383,                0.97711,                0.58903,                 1.1561,                0.38534,                  0.717,              0.0014802,              0.0014802,              0.0014802
                     28,                 1.1339,                0.36012,                0.73325,                0.96125,                0.96533,                0.98415,                0.64041,                0.99199,                0.34794,                0.71217,              0.0011359,              0.0011359,              0.0011359
                     29,                 1.1094,                0.35197,                0.73555,                0.97243,                0.96086,                0.98676,                0.65123,                 1.0463,                0.35689,                0.71231,             0.00079171,             0.00079171,             0.00079171
                     30,                 1.0951,                0.35281,                0.72679,                0.97216,                0.95124,                 0.9869,                0.64919,                 1.0353,                0.34896,                0.71234,             0.00044748,             0.00044748,             0.00044748
