                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1969,                 1.5815,                0.88598,                      1,                 0.0578,                0.39511,                0.11815,                 2.3503,                 0.8846,                 0.8771,             0.00065766,             0.00065766,             0.00065766
                      2,                  1.958,                0.88796,                0.86117,                0.85986,                0.55253,                0.66164,                 0.3291,                 1.7685,                0.35067,                0.80697,              0.0012981,              0.0012981,              0.0012981
                      3,                 1.8946,                0.56424,                0.85435,                0.87577,                0.46632,                0.59836,                0.23644,                 2.1213,                0.15882,                0.83288,              0.0019121,              0.0019121,              0.0019121
                      4,                 1.9145,                0.34204,                0.85319,                0.84706,                0.64981,                0.72029,                0.30618,                 2.0891,                0.11977,                0.84287,              0.0018812,              0.0018812,              0.0018812
                      5,                 1.7404,                 0.2151,                0.84353,                0.87803,                0.57198,                0.71433,                0.33982,                 1.7003,                0.14861,                0.81143,              0.0018416,              0.0018416,              0.0018416
                      6,                 1.7316,                0.15754,                0.84801,                0.84481,                0.59533,                0.72394,                0.39198,                  1.519,                0.04854,                0.79968,               0.001802,               0.001802,               0.001802
                      7,                 1.6995,                0.12729,                0.83468,                0.83334,                0.70044,                0.79853,                0.40467,                 1.5993,                0.04478,                0.80421,              0.0017624,              0.0017624,              0.0017624
                      8,                 1.6224,                0.10245,                0.82617,                0.83205,                0.74708,                0.80847,                 0.3871,                 1.7769,                0.04626,                0.81217,              0.0017228,              0.0017228,              0.0017228
                      9,                 1.6825,                0.09364,                0.83833,                0.88727,                0.68482,                0.77814,                0.42922,                 1.5189,                0.05602,                0.79475,              0.0016832,              0.0016832,              0.0016832
                     10,                 1.7336,                0.08745,                0.83978,                0.91698,                0.73152,                 0.8168,                0.36526,                 1.8559,                0.07563,                0.81408,              0.0016436,              0.0016436,              0.0016436
                     11,                 1.6099,                0.07933,                0.82593,                0.90452,                0.70034,                0.82574,                 0.4379,                 1.5212,                0.04291,                 0.7982,               0.001604,               0.001604,               0.001604
                     12,                 1.6601,                0.07088,                0.83207,                0.84341,                0.66148,                0.77883,                0.41209,                 1.6076,                0.04751,                0.80126,              0.0015644,              0.0015644,              0.0015644
                     13,                 1.5637,                0.06787,                0.82536,                0.94804,                 0.7099,                0.82378,                0.45223,                  1.495,                0.04136,                0.79524,              0.0015248,              0.0015248,              0.0015248
