                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1739,                 41.244,                 0.8679,                0.88782,                0.72397,                0.78554,                0.35332,                 2.0316,                 11.491,                0.81554,             0.00066184,             0.00066184,             0.00066184
                      2,                 2.0287,                  19.35,                0.84653,                0.62103,                0.70062,                0.54226,                0.19383,                 2.0771,                 7.8621,                0.81823,              0.0013022,              0.0013022,              0.0013022
                      3,                 1.9749,                 7.9829,                0.84893,                0.93773,                0.75884,                0.85352,                0.34197,                 2.0381,                 1.0762,                0.81308,              0.0019162,              0.0019162,              0.0019162
                      4,                  1.874,                 3.5854,                0.83278,                0.92453,                0.84045,                0.90749,                0.47123,                 1.6929,                 0.9194,                0.80408,              0.0018812,              0.0018812,              0.0018812
                      5,                 1.8192,                 2.0941,                0.83959,                0.91261,                  0.825,                0.90765,                0.49608,                 1.6064,                0.95215,                0.79919,              0.0018416,              0.0018416,              0.0018416
                      6,                 1.7556,                 1.5552,                0.82975,                0.95302,                0.88358,                0.95502,                 0.5408,                 1.4789,                0.79351,                0.79191,               0.001802,               0.001802,               0.001802
                      7,                 1.7802,                 1.3276,                 0.8338,                0.94221,                0.84743,                0.92786,                0.46622,                 1.7517,                0.80736,                 0.8044,              0.0017624,              0.0017624,              0.0017624
                      8,                 1.6532,                 1.1098,                0.82437,                0.92662,                0.85031,                0.93418,                 0.5337,                 1.4465,                 0.8707,                0.78285,              0.0017228,              0.0017228,              0.0017228
                      9,                 1.6518,                 1.0219,                0.81867,                0.94253,                0.88981,                0.94467,                0.53668,                 1.4967,                0.77307,                0.79839,              0.0016832,              0.0016832,              0.0016832
                     10,                 1.6174,                0.92238,                0.82261,                0.93004,                 0.9121,                0.95949,                0.53483,                 1.5112,                0.76572,                0.78506,              0.0016436,              0.0016436,              0.0016436
                     11,                  1.573,                0.87724,                 0.8145,                0.95603,                 0.9041,                0.95947,                0.52532,                 1.5034,                0.70586,                0.78621,               0.001604,               0.001604,               0.001604
                     12,                 1.5689,                0.82819,                0.81842,                0.96547,                0.93003,                0.96743,                0.59053,                 1.3796,                0.68779,                0.78773,              0.0015644,              0.0015644,              0.0015644
                     13,                 1.5627,                0.82533,                0.81589,                0.95313,                0.93006,                0.96791,                0.56948,                 1.4008,                 0.6653,                0.78506,              0.0015248,              0.0015248,              0.0015248
                     14,                 1.5252,                0.76547,                0.81093,                0.96054,                0.87734,                0.95414,                0.53536,                 1.4979,                0.71702,                0.78737,              0.0014852,              0.0014852,              0.0014852
                     15,                 1.5451,                0.75526,                0.81484,                0.95742,                0.91268,                0.96273,                0.57281,                 1.3236,                 0.6797,                0.78423,              0.0014456,              0.0014456,              0.0014456
                     16,                 1.5144,                0.73446,                0.81287,                 0.9582,                 0.9106,                0.96616,                0.56501,                 1.3947,                0.65719,                0.78201,               0.001406,               0.001406,               0.001406
                     17,                 1.4944,                0.75407,                0.80871,                0.92294,                0.87155,                0.94004,                0.50788,                 1.5311,                0.78354,                0.78624,              0.0013664,              0.0013664,              0.0013664
                     18,                 1.4953,                0.71154,                0.80884,                0.95615,                0.91892,                0.95922,                0.52913,                 1.5079,                0.69341,                0.78584,              0.0013268,              0.0013268,              0.0013268
                     19,                  1.485,                0.67513,                0.81053,                 0.9552,                0.93087,                0.96731,                0.57363,                  1.418,                 0.6694,                0.78214,              0.0012872,              0.0012872,              0.0012872
                     20,                 1.4128,                0.67772,                 0.7962,                0.96908,                0.91219,                0.96666,                0.55908,                 1.3966,                0.67018,                0.78103,              0.0012476,              0.0012476,              0.0012476
                     21,                 1.4478,                0.67879,                0.80643,                0.97192,                 0.9355,                0.97552,                0.60048,                  1.279,                 0.6211,                0.77941,               0.001208,               0.001208,               0.001208
                     22,                 1.4512,                0.67962,                0.80899,                0.95438,                0.91344,                0.97267,                0.60248,                 1.2749,                0.63838,                0.77993,              0.0011684,              0.0011684,              0.0011684
                     23,                 1.4124,                0.67984,                 0.7946,                 0.9717,                0.92808,                0.97443,                  0.591,                  1.329,                0.62369,                  0.782,              0.0011288,              0.0011288,              0.0011288
                     24,                 1.4401,                 0.6611,                0.80649,                0.98591,                0.93971,                0.97668,                0.62091,                 1.2455,                0.62397,                0.77424,              0.0010892,              0.0010892,              0.0010892
                     25,                  1.389,                0.62469,                0.80105,                0.96062,                0.94387,                 0.9748,                0.63216,                 1.2145,                 0.6468,                0.78178,              0.0010496,              0.0010496,              0.0010496
                     26,                 1.4015,                  0.637,                0.80301,                0.97994,                0.93971,                0.98034,                0.64787,                 1.2186,                0.64398,                0.78149,                0.00101,                0.00101,                0.00101
                     27,                 1.3781,                0.61569,                0.79967,                0.94159,                0.94595,                0.97046,                0.60518,                 1.2748,                0.63155,                0.77909,              0.0009704,              0.0009704,              0.0009704
                     28,                 1.3738,                 0.6199,                0.79764,                 0.9765,                0.95028,                 0.9829,                 0.6221,                 1.2561,                0.60544,                0.77718,              0.0009308,              0.0009308,              0.0009308
                     29,                  1.362,                0.61345,                0.79845,                0.96418,                0.95137,                0.97963,                  0.605,                 1.3111,                0.58892,                0.77933,              0.0008912,              0.0008912,              0.0008912
                     30,                 1.3599,                0.60664,                0.80791,                 0.9791,                0.94179,                0.98076,                0.63476,                 1.2137,                0.59407,                0.78038,              0.0008516,              0.0008516,              0.0008516
                     31,                 1.3632,                0.60082,                0.79487,                0.98043,                0.93744,                0.98251,                0.62547,                 1.2752,                0.61965,                0.78391,               0.000812,               0.000812,               0.000812
                     32,                 1.3453,                0.60203,                0.80127,                0.99124,                 0.9405,                  0.981,                0.64634,                 1.1873,                0.62034,                0.77867,              0.0007724,              0.0007724,              0.0007724
                     33,                 1.3291,                0.58187,                0.80439,                 0.9643,                0.93555,                0.97755,                0.61641,                 1.2687,                0.63844,                0.78323,              0.0007328,              0.0007328,              0.0007328
                     34,                  1.315,                0.57726,                0.80055,                 0.9719,                 0.9348,                0.98076,                0.66369,                 1.1513,                 0.6059,                0.77773,              0.0006932,              0.0006932,              0.0006932
                     35,                  1.314,                0.58223,                0.79913,                0.98273,                0.94633,                0.98317,                0.64242,                 1.2221,                0.60504,                0.77885,              0.0006536,              0.0006536,              0.0006536
                     36,                 1.2904,                0.57011,                0.80208,                0.97217,                0.94412,                0.98339,                0.63904,                 1.1795,                0.57625,                0.78194,               0.000614,               0.000614,               0.000614
                     37,                 1.2959,                0.56907,                0.79932,                0.96047,                0.94179,                0.98127,                0.66145,                 1.1352,                0.58962,                0.77886,              0.0005744,              0.0005744,              0.0005744
                     38,                 1.2956,                0.54657,                 0.8031,                0.95622,                 0.9535,                0.98553,                0.63352,                 1.1846,                0.57097,                 0.7803,              0.0005348,              0.0005348,              0.0005348
                     39,                 1.2818,                0.54692,                0.80304,                0.97448,                0.95256,                0.98504,                0.64507,                 1.2061,                0.56978,                0.78004,              0.0004952,              0.0004952,              0.0004952
                     40,                 1.2438,                0.53541,                0.79697,                0.98072,                0.95196,                0.98536,                0.65749,                 1.1345,                0.59006,                 0.7763,              0.0004556,              0.0004556,              0.0004556
                     41,                 1.1963,                0.52982,                0.80718,                0.97604,                0.94179,                0.97927,                0.65841,                 1.1304,                0.58482,                0.77727,               0.000416,               0.000416,               0.000416
                     42,                 1.1712,                 0.5176,                0.80717,                  0.975,                0.93971,                0.98188,                0.63893,                 1.1937,                0.59753,                0.78101,              0.0003764,              0.0003764,              0.0003764
                     43,                 1.1709,                0.51773,                0.79709,                0.96594,                0.96466,                0.98487,                0.66421,                 1.1324,                0.58493,                0.77711,              0.0003368,              0.0003368,              0.0003368
                     44,                 1.1449,                0.51004,                0.80376,                0.97468,                0.96032,                0.98954,                0.64404,                 1.1556,                0.59737,                0.77921,              0.0002972,              0.0002972,              0.0002972
                     45,                 1.1463,                0.51285,                0.79251,                 0.9722,                0.96466,                0.98718,                0.66919,                 1.1474,                0.57455,                0.77754,              0.0002576,              0.0002576,              0.0002576
                     46,                 1.1366,                0.49548,                 0.8032,                0.98072,                0.95157,                0.98583,                0.68049,                 1.0829,                0.56418,                0.77789,               0.000218,               0.000218,               0.000218
                     47,                 1.1292,                0.49449,                0.79773,                0.96694,                0.96466,                0.98539,                0.65841,                 1.1452,                 0.5518,                0.77883,              0.0001784,              0.0001784,              0.0001784
                     48,                 1.1145,                0.48913,                0.79844,                0.96687,                0.96881,                0.98989,                0.67911,                 1.1274,                0.57383,                0.77619,              0.0001388,              0.0001388,              0.0001388
                     49,                  1.108,                0.48172,                 0.7915,                0.96666,                0.96456,                0.98547,                0.68469,                 1.1052,                0.55685,                 0.7757,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                 1.1006,                0.48011,                0.80258,                0.96505,                0.96881,                0.98649,                0.66363,                 1.1378,                0.54622,                  0.779,               5.96e-05,               5.96e-05,               5.96e-05
