                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.92767,                 0.8665,                 0.9165,                0.75014,                0.75537,                0.78158,                0.56035,                0.84523,                0.61532,                0.90624,             8.4352e-05,             8.4352e-05,             8.4352e-05
                      2,                0.93671,                 0.8465,                0.91918,                0.74722,                0.75932,                0.77851,                0.54875,                 0.8655,                0.62203,                 0.9048,             0.00016633,             0.00016633,             0.00016633
                      3,                0.94373,                0.84577,                0.92193,                0.75267,                0.75615,                0.78369,                0.56533,                0.85803,                0.62048,                0.90668,             0.00024492,             0.00024492,             0.00024492
                      4,                0.94215,                 0.8182,                0.92257,                0.76218,                  0.745,                0.77821,                0.54184,                0.95268,                 0.6213,                0.93108,             0.00024079,             0.00024079,             0.00024079
                      5,                0.93222,                0.78569,                0.91153,                0.75447,                 0.7642,                0.78044,                0.56462,                0.84699,                0.60161,                0.90297,             0.00023572,             0.00023572,             0.00023572
                      6,                  0.908,                0.76977,                0.91013,                0.75515,                0.76301,                0.77815,                0.57087,                0.81784,                0.59146,                0.90168,             0.00023066,             0.00023066,             0.00023066
                      7,                0.89271,                0.74078,                0.90305,                0.74757,                0.75765,                0.77958,                0.56768,                0.82177,                0.57774,                0.89857,             0.00022559,             0.00022559,             0.00022559
                      8,                0.89082,                0.72567,                0.90233,                0.86012,                 0.7561,                0.87114,                0.62193,                0.80171,                0.56882,                 0.8915,             0.00022052,             0.00022052,             0.00022052
                      9,                0.88936,                0.72189,                0.90961,                0.85057,                0.76566,                0.87577,                 0.6321,                0.80671,                  0.572,                0.89108,             0.00021545,             0.00021545,             0.00021545
                     10,                0.87717,                0.70195,                 0.9065,                0.84705,                 0.7619,                0.88016,                0.62848,                0.79604,                0.55543,                0.88937,             0.00021038,             0.00021038,             0.00021038
                     11,                0.87257,                0.67659,                0.89831,                0.85863,                0.76888,                0.87887,                0.63938,                0.80603,                0.55398,                0.89084,             0.00020531,             0.00020531,             0.00020531
                     12,                0.85542,                0.66542,                 0.8965,                0.85722,                0.77063,                0.88057,                0.62429,                0.81394,                0.54898,                0.89115,             0.00020024,             0.00020024,             0.00020024
                     13,                 0.8218,                0.64779,                0.89025,                0.86174,                0.77192,                0.88346,                0.64854,                  0.764,                0.52387,                0.88422,             0.00019517,             0.00019517,             0.00019517
                     14,                0.82387,                0.63095,                0.89872,                0.85809,                 0.7723,                0.87843,                0.62827,                0.76935,                0.53563,                0.88418,             0.00019011,             0.00019011,             0.00019011
                     15,                0.81282,                0.62606,                0.88424,                0.85812,                0.76653,                0.87731,                0.63305,                0.78867,                0.53681,                  0.889,             0.00018504,             0.00018504,             0.00018504
